,Element,NID,S1,S2,S12,S_max,S_min
0,953,1498,2604.844779461081,-419.8662135019607,-56.36732316145089,2605.1073664751807,-420.12880051606044
1,953,1413,2583.2144955030035,-485.41252852643777,-71.5693687755159,2583.631740587937,-485.82977361137114
2,953,1414,2537.518019064827,-500.492365751036,-93.68088772807486,2538.240039594677,-501.21438628088606
3,953,1499,2559.1483030229047,-434.94605072655895,-78.47884211400986,2559.6624711198883,-435.46021882354285
4,954,1499,2574.49973993892,-388.426544920452,-184.45164475912117,2577.3676403333156,-391.2944453148475
5,954,1414,2553.7719891200886,-451.23791103812346,-221.9826714802742,2557.8659244851465,-455.3318464031813
6,954,1415,2440.955822120789,-488.4672461478923,-243.1715879102129,2445.993580729217,-493.50500475631975
7,954,1500,2461.6835729396203,-425.6558800302208,-205.64056118905987,2465.3404472157663,-429.31275430636674
11,955,1501,2319.9239534503113,-401.33307577879634,-311.50004285209394,2328.8092299150667,-410.2183522435514
10,955,1416,2308.105443434548,-437.1467424932308,-367.4197022046665,2320.3445787428373,-449.3858778015199
8,955,1500,2488.015239380374,-345.86295142187566,-299.41859220118994,2495.902194209625,-353.74990625112673
9,955,1415,2476.196729364611,-381.67661813631014,-355.3382515537625,2487.199754297172,-392.6796430688712
12,956,1501,2358.220361352928,-285.28335486177514,-387.2752806321606,2372.329091090512,-299.3920845993589
13,956,1416,2347.1795294324666,-318.74042128741723,-461.7097718778055,2367.0226714083183,-338.58356326326884
14,956,1417,2123.4336122938917,-392.57657394314697,-472.99624800946356,2145.4707751067504,-414.6137367560058
15,956,1502,2134.4744442143538,-359.11950751750487,-398.56175676381866,2150.299964392706,-374.9450276958572
19,957,1503,1917.8018605709615,-312.12310906798143,-445.66413719666025,1939.851017446781,-334.172265943801
18,957,1418,1922.6787822102494,-297.34455864589677,-532.3444989092283,1954.145790893727,-328.8115673293744
16,957,1502,2178.357797201794,-226.13964997980656,-450.649556714328,2199.290682824202,-247.07253560221466
17,957,1417,2183.2347188410818,-211.3610995577219,-537.3299184268959,2213.0077707855016,-241.13415150214178
20,958,1503,1965.8837921041732,-166.42028624006707,-470.6997927624121,1991.5512180257629,-192.08771216165678
21,958,1418,1975.6265926980086,-136.89664807692952,-558.7191153503447,2011.9446596414132,-173.2147150203341
22,958,1419,1711.0455617726716,-224.20838828229068,-548.7595549303767,1749.195015720676,-262.3578422302952
23,958,1504,1701.3027611788361,-253.73202644542823,-460.740232342444,1728.081461967298,-280.5107272338903
24,959,1504,1746.6616600257157,-116.28081781852075,-457.8065844181061,1774.3751718806566,-143.9943296734616
25,959,1419,1763.7359650068054,-64.54049969400648,-544.5209747574107,1803.4187225871174,-104.2232572743186
26,959,1420,1503.077485510821,-150.55779792768135,-527.0667971366815,1544.0600885594333,-191.54040097629377
27,959,1505,1486.0031805297313,-202.2981160521956,-440.35240679737694,1514.2445757336145,-230.53951125607887
28,960,1505,1527.2266640093003,-77.37846914441025,-412.65016762524016,1553.331876576324,-103.48368171143397
29,960,1420,1548.0795744058603,-14.187831579076828,-494.38429461795823,1586.2588883012904,-52.36714547450697
30,960,1421,1302.3914806362905,-95.26490252303489,-473.06744439337564,1341.3363185736478,-134.20974046039214
31,960,1506,1281.5385702397305,-158.4555400883683,-391.3333174006541,1307.6522312377351,-184.56920108637303
35,961,1507,1078.9353989981964,-126.2578539299218,-319.3668942111902,1099.7339100716306,-147.05636500335595
34,961,1422,1098.9923562401355,-65.47919562101572,-398.9714526300416,1132.2182393728283,-98.70507875370845
32,961,1506,1318.2221318831942,-47.293232077872574,-339.8700827520965,1339.0523765976193,-68.12347679229765
33,961,1421,1338.2790891251332,13.4854262310335,-419.4746411709479,1370.6910845919801,-18.926569235813417
36,962,1507,1113.1848362325536,-22.47168049247574,-242.58288118995875,1125.994627395397,-35.28147165531914
37,962,1422,1136.993276818221,49.675109161061926,-332.17610652570283,1161.797420354415,24.87096562486795
38,962,1423,867.6811845832972,-39.197881276462965,-307.83797087010464,893.0928436755563,-64.60954036872215
39,962,1508,843.8727439976296,-111.34467093000063,-218.24474553436056,856.1801208621366,-123.65204779450755
40,963,1508,882.7625863291076,6.503336135084169,-86.98926023405085,884.9162237309841,4.349698733207674
41,963,1423,912.01846504658,95.15751406681846,-211.60359539709458,925.4996790192388,81.67630009415961
42,963,1424,537.4349270674139,-28.45505346630634,-181.69682588870995,551.6621118971157,-42.68223829600811
43,963,1425,508.17904834994164,-117.10923139804063,-57.082490725666204,509.4791087479243,-118.4092917960233
47,964,1509,2431.94409173992,-412.7375361202146,-69.48212340501499,2432.368308424347,-413.16175280464165
44,964,1497,2465.5628579180843,-401.64334328142036,-45.18327702249512,2465.7408536436556,-401.8213390069918
45,964,1498,2441.7929685355116,-473.6733111073986,-56.36732316145089,2442.0653930771746,-473.9457356490616
46,964,1499,2408.1742023573474,-484.76750394619285,-80.66616954397077,2408.736412665025,-485.3297142538704
51,965,1510,2352.743321149968,-406.26473365935044,-177.2242771974162,2355.586382118092,-409.1077946274745
50,965,1500,2332.248795594721,-468.3693565540377,-207.58957753681648,2336.0903050031666,-472.2108659624836
49,965,1499,2423.5256392733627,-438.2479981400859,-186.63897218908207,2426.565462495576,-441.28782136229904
48,965,1509,2444.0201648286097,-376.1433752453986,-156.2736718496818,2446.183403038771,-378.3066134555597
52,966,1510,2375.761580933426,-336.5124312852338,-254.01069465377952,2381.6957688476687,-342.44661919947623
53,966,1500,2358.5804620354747,-388.57642794569256,-301.3676085489465,2366.8208739915526,-396.8168399017702
54,966,1501,2216.2275965894682,-435.55287354287464,-318.93106297070807,2225.782669716685,-445.1079466700917
55,966,1511,2233.4087154874196,-383.48887688241587,-271.5741490755411,2240.435643840696,-390.51580523569214
59,967,1512,2080.6910998672224,-348.9586089181174,-344.0041387889563,2092.80721338057,-361.0747224314648
56,967,1511,2264.8596601280415,-288.1829840320471,-333.4384761852874,2275.7007540269537,-299.02407793095927
57,967,1501,2254.5240044920856,-319.50315262585343,-394.70630075077474,2269.5673437974065,-334.5464919311744
58,967,1502,2070.355444231266,-380.27877751192375,-405.2719633544436,2086.9978187153747,-396.9211519960322
62,968,1503,1901.8014021725555,-317.4032603394554,-461.797084953428,1925.5707974240684,-341.17265559096836
63,968,1513,1906.1421328479905,-304.24953101995527,-391.12489138261105,1923.3109907938228,-321.41838896578747
60,968,1512,2118.579527894142,-234.1451906547253,-386.687569734136,2134.362386059444,-249.92804882002747
61,968,1502,2114.2387972187066,-247.29891997422544,-457.35976330495293,2136.1792076078054,-269.23933036332437
67,969,1514,1720.7853023649166,-255.73966709603337,-408.4635381922407,1741.6676804929825,-276.6220452240992
66,969,1504,1723.909721790193,-246.27172944368044,-483.6387926455749,1753.1563947416125,-275.5184023950999
64,969,1513,1946.7589142804907,-181.16837516389398,-411.6574860658491,1966.4853123053217,-200.89477318872514
65,969,1503,1949.8833337057672,-171.70043751154105,-486.8327405191798,1977.4530396114028,-199.27014341717677
68,970,1514,1761.4956392760175,-132.37500978966682,-405.7941996288475,1782.9888056299437,-153.8681761435929
