,NID,U1,U2
0,848,0.0017917037578647382,-2.811341760294606e-06
1,849,0.0018125452710342433,-7.1973660371467665e-06
2,850,0.0018343257295567164,-1.2452963636701878e-05
3,851,0.001856508322286986,-1.8245168959922038e-05
4,852,0.0018785315787083828,-2.4495175761062648e-05
5,853,0.0018998786008676389,-3.139130902898209e-05
6,854,0.0019227948864705263,-3.718647262004035e-05
7,855,0.001965298272007268,-3.631085995561608e-05
8,856,0.0019619892837274017,-5.3457793485957516e-05
9,857,0.001962297891870527,-6.190241422412148e-05
10,858,0.0019662968619361537,-7.123007060621405e-05
11,859,0.0019723497210318254,-8.126852135833509e-05
12,860,0.0019819250976552067,-9.316569628648488e-05
13,861,0.0019597008932180355,-8.337642045701996e-05
14,862,0.00193078276703721,-8.341300644625376e-05
15,863,0.0019013768111676504,-7.735736414288116e-05
16,864,0.0018706183739667574,-6.924362704563476e-05
17,865,0.0018379165217812742,-5.933874939687727e-05
18,866,0.0018025126277802523,-4.735654990911227e-05
19,867,0.0017606725954943312,-3.2535049046709313e-05
20,868,0.0017310009920083187,-2.308092787642552e-05
21,869,0.0016981893111279811,-1.4245615746130024e-05
22,870,0.0016639552465548347,-6.232135773654971e-06
23,871,0.0016292045605699277,1.0255137575574536e-06
24,872,0.0015945779683304768,7.603468298388274e-06
25,873,0.0015605863372251207,1.357198821838273e-05
26,874,0.0015276479714546936,1.900849371600682e-05
27,875,0.0014961075972146777,2.400049701324933e-05
28,876,0.0014662438024153125,2.864847437188978e-05
29,877,0.001438275287560762,3.306488210751939e-05
30,878,0.0014123631379500388,3.737194974378343e-05
31,879,0.0013886617096674648,4.166015192886153e-05
32,880,0.001346811078685352,4.7017512886394976e-05
33,881,0.0013114828541867121,4.8705722686039045e-05
34,882,0.0012806760022310583,4.8815471053617356e-05
35,883,0.0012532103864289108,4.806942916554321e-05
36,884,0.0012283501778077022,4.6929087621527415e-05
37,885,0.0012055198745191,4.574243120240853e-05
38,886,0.0011841422727625205,4.484519764106434e-05
39,887,0.0011633752523282474,4.453072304920442e-05
40,888,0.001153020747132343,1.9471155495616797e-05
41,889,0.001143845102062309,-4.6339625047301995e-06
42,890,0.0011354657243360148,-2.6760542737497212e-05
43,891,0.0011277243853074568,-4.679535592818469e-05
44,892,0.00112006170490369,-6.456418463813074e-05
45,893,0.0011376978152098326,-6.502003644352285e-05
46,894,0.0011576521097811283,-6.593470995375758e-05
47,895,0.0011797395647573108,-6.729066067755036e-05
48,896,0.001203959330762262,-6.906847225875415e-05
49,897,0.001230475549419038,-7.129008349260525e-05
50,898,0.001259510613990984,-7.383396337408729e-05
51,899,0.00129113481680864,-7.651459993900568e-05
52,900,0.0013251666979131787,-7.89275652089996e-05
53,901,0.0013611024003899908,-8.064450394743642e-05
54,902,0.0013982994517629565,-8.02424607870747e-05
55,903,0.0014368520716191704,-7.674864890310476e-05
56,904,0.001476007961733206,-7.028577991832942e-05
57,905,0.0015149823648063743,-6.133473610213052e-05
58,906,0.001552876016899298,-5.0525459796201176e-05
59,907,0.0015890211741293697,-3.874398130419709e-05
60,908,0.0016230650522681509,-2.709820309013277e-05
61,909,0.0016546291511766401,-1.6148857845862984e-05
62,910,0.0016842614409646021,-7.377124981841898e-06
63,911,0.0017118154502629233,-1.3449181860105413e-06
64,912,0.0017383735769718014,1.5193992684523587e-06
65,913,0.0017646513732032319,9.900150233508245e-07
66,914,0.0019501130761388527,-7.378919873100485e-05
67,915,0.0019200784040590778,-6.995790065396376e-05
68,916,0.0018890985151267107,-6.35701799587472e-05
69,917,0.0018571842809654013,-5.502084354912943e-05
70,918,0.0018242088925314074,-4.468777482067118e-05
71,919,0.0017900711002722114,-3.257629495359537e-05
72,920,0.0017563560241569322,-1.9603784141722517e-05
73,921,0.0017272783551620595,-9.390987273926205e-06
74,922,0.0016994786435078877,-2.260538699210796e-06
75,923,0.0016713002706511808,1.9167947586966404e-06
76,924,0.001642053474289096,3.6417770829982932e-06
77,925,0.0016114584916584822,3.606986534526355e-06
78,926,0.0015795683761572067,2.579185785464245e-06
79,927,0.001546653901099505,1.32186231643399e-06
80,928,0.0015131299178630488,5.225849592443469e-07
81,929,0.0014794816239060073,7.198318078798117e-07
82,930,0.0014460671173207788,2.267246678737461e-06
83,931,0.0014130176087803915,5.2918381961248585e-06
84,932,0.0013795971741812462,9.703052872033503e-06
85,933,0.0013426905796128463,1.4958349886968915e-05
86,934,0.0013083908030329524,1.8886857604737366e-05
87,935,0.0012774790354384725,2.128896910690859e-05
88,936,0.0012495719280513056,2.2327815193863647e-05
89,937,0.0012240586346844474,2.2289387020413035e-05
90,938,0.001200084488491129,2.1087513807530054e-05
91,939,0.001176474133205679,1.909357373865237e-05
92,940,0.001939593742606709,-6.30599346447583e-05
93,941,0.0019093322171247122,-5.70864963461995e-05
94,942,0.0018789985519590045,-5.027990968825762e-05
95,943,0.0018483758320652407,-4.186030929230759e-05
96,944,0.001817225159077963,-3.201218922725035e-05
97,945,0.001786344340981051,-2.1398555872478466e-05
98,946,0.0017566649001650703,-1.1272906539283324e-05
99,947,0.001729256261404614,-3.533759885464989e-06
100,948,0.0017028149339119922,1.0520928360281663e-06
101,949,0.0016761279929796242,2.409736923668092e-06
102,950,0.0016482315947379178,1.0179196572860143e-06
103,951,0.0016186416564610874,-2.357931373296965e-06
104,952,0.0015871967224332267,-6.813682588420969e-06
105,953,0.0015540577389779068,-1.1419041262860511e-05
106,954,0.001519596764506142,-1.532851031148684e-05
107,955,0.0014842353836891197,-1.7858163105212402e-05
108,956,0.0014484179166226237,-1.855256290224402e-05
109,957,0.0014123596512708658,-1.7233185385443957e-05
110,958,0.0013762363799420779,-1.410281099552073e-05
111,959,0.001340076631243838,-9.862546730755532e-06
112,960,0.0013060287330658373,-5.7471915589955465e-06
113,961,0.0012748757772893665,-2.5785228831597263e-06
114,962,0.0012466160287441267,-5.881000929233852e-07
115,963,0.0012207473257424615,-1.8020613677710073e-07
116,964,0.0011961697652337732,-1.8043834319129725e-06
117,965,0.001169741684396572,-7.983168473342503e-06
118,966,0.0019397901664553196,-5.56910496328904e-05
119,967,0.0019139048869767858,-4.4566609949110655e-05
120,968,0.0018892853188006,-3.709353706522612e-05
121,969,0.001864554098992416,-3.0336399823626974e-05
122,970,0.0018391919573213984,-2.341481347755105e-05
123,971,0.001813333463596871,-1.62601752017568e-05
124,972,0.001787247039036196,-9.434903916974145e-06
125,973,0.001760565838073636,-3.7221812749831627e-06
126,974,0.0017338340141340538,-2.553889625748874e-07
127,975,0.0017068485699744387,4.0436369052331834e-07
128,976,0.001679156539659569,-1.7989892793903558e-06
129,977,0.0016501720282569607,-6.507877933433275e-06
130,978,0.001619534249544311,-1.308114709879309e-05
131,979,0.0015870843753490204,-2.0711422851765527e-05
132,980,0.0015529194303662986,-2.8522478281353357e-05
133,981,0.0015173334845120991,-3.569863971038398e-05
134,982,0.0014807348167027857,-4.1536503108472163e-05
135,983,0.0014436110871534193,-4.550630718916194e-05
136,984,0.0014063879512614687,-4.733121005945222e-05
137,985,0.0013696224398534412,-4.707475612428853e-05
138,986,0.0013338825009235255,-4.524391157202874e-05
139,987,0.0013000471650725662,-4.263334922121854e-05
140,988,0.001268706868769115,-4.001178531973363e-05
141,989,0.001240194896571498,-3.7801902011684007e-05
142,990,0.0012145775698451208,-3.632625368282725e-05
143,991,0.0011919818908766356,-3.526146381489806e-05
144,992,0.0011725974766990026,-3.39805689613458e-05
145,993,0.0011554280187293091,-2.9611202000564074e-05
146,994,0.0019171305560845443,-5.115700558922876e-05
147,995,0.001896527283589298,-4.5713697266961537e-05
148,996,0.0018704658576991003,-3.900380043962443e-05
149,997,0.0018425045854864933,-3.1132208721992854e-05
150,998,0.0018141483805149874,-2.2624583211489274e-05
151,999,0.0017859239370652653,-1.3980949420721949e-05
152,1000,0.0017584160087730932,-6.379218478277997e-06
153,1001,0.0017317547492670562,-1.0351507818243678e-06
154,1002,0.0017054727050558136,1.310272296688736e-06
155,1003,0.0016786536195345315,5.914966639426252e-07
156,1004,0.0016505934535559548,-2.789809791164186e-06
157,1005,0.001620771433073519,-8.125041719256106e-06
158,1006,0.0015890258095171746,-1.4530630984444702e-05
159,1007,0.0015554589378967449,-2.1085662446571033e-05
160,1008,0.001520380994762522,-2.692980495898503e-05
161,1009,0.001484229820469374,-3.135143647178305e-05
162,1010,0.001447396838332217,-3.384843167876206e-05
163,1011,0.00141034689827542,-3.41969192882898e-05
164,1012,0.0013734626741609436,-3.2542309602973576e-05
165,1013,0.0013374927467776235,-2.948490453736276e-05
166,1014,0.0013034901893082332,-2.597453652498209e-05
167,1015,0.00127221387941134,-2.279000688417124e-05
168,1016,0.0012438416473019257,-2.0532918252884323e-05
169,1017,0.0012183985278095143,-1.931148673117975e-05
170,1018,0.0011961520595450239,-1.947975724605144e-05
171,1019,0.0011793023630792899,-2.0553398769422327e-05
172,1020,0.0019260180443631783,-4.540265851316799e-05
173,1021,0.0019043916300165765,-3.669606796207001e-05
174,1022,0.001883407024355557,-3.0480666130405037e-05
175,1023,0.0018610935260010707,-2.4249648279249667e-05
176,1024,0.001838065643532029,-1.8076853490604283e-05
177,1025,0.0018145812301308083,-1.208948813627393e-05
178,1026,0.0017902799839863868,-6.498521691935497e-06
179,1027,0.0017633629812421872,-1.897198716850044e-06
180,1028,0.0017357155373333725,2.2565719070206492e-07
181,1029,0.0017075968847247624,-4.2948249989419126e-07
182,1030,0.0016786396384303771,-3.7885120853389156e-06
183,1031,0.0016484220595596886,-9.541716193046372e-06
184,1032,0.0016166795618261626,-1.711490625733618e-05
185,1033,0.0015833034880433476,-2.571764433053197e-05
186,1034,0.0015483838504635364,-3.4561092502575956e-05
187,1035,0.0015121978067839815,-4.285836331733179e-05
188,1036,0.0014752080031289125,-4.991154541772277e-05
189,1037,0.001437933017562176,-5.515267747169106e-05
190,1038,0.0014008926239360083,-5.8221086299711535e-05
191,1039,0.0013644822203967403,-5.9085774255193116e-05
192,1040,0.0013291110839423032,-5.832347205003337e-05
193,1041,0.0012954588218582832,-5.677937040226757e-05
194,1042,0.001264148498678258,-5.497151906773131e-05
195,1043,0.0012354613762986372,-5.330783992217102e-05
196,1044,0.0012094632906727565,-5.189631742889429e-05
197,1045,0.0011860589918723215,-5.080644014513544e-05
198,1046,0.0011650827586364985,-4.96244332421606e-05
199,1047,0.001145963647930238,-4.8040910287168804e-05
200,1048,0.001970865370313909,-8.567425895130542e-05
201,1049,0.0019561764136579144,-7.893819140460745e-05
202,1050,0.0019611574182746955,-7.777656176395765e-05
203,1051,0.0019616656628224194,-8.679555859743214e-05
204,1052,0.0019451197152164869,-8.460499182540306e-05
205,1053,0.0019254608739795896,-7.645703123662114e-05
206,1054,0.0019354230039955356,-7.207440603391553e-05
207,1055,0.0019161390590704385,-8.07360299653055e-05
208,1056,0.0018948077139632185,-7.056883701756146e-05
209,1057,0.0019047398132280508,-6.70443121122609e-05
210,1058,0.0018862129198333952,-7.354582808417174e-05
211,1059,0.0018632236676396961,-6.213593332769227e-05
212,1060,0.00187327408014237,-5.951688500579659e-05
213,1061,0.0018545620611450297,-6.450101211850611e-05
214,1062,0.0018300349639574236,-5.1945801658459015e-05
215,1063,0.0018408956068910792,-5.0089041864650365e-05
216,1064,0.0018207217002858688,-5.370568773125116e-05
217,1065,0.0017944553472668064,-3.966833918257687e-05
218,1066,0.0018073690622153508,-3.889408153797093e-05
219,1067,0.0017827475714193176,-4.0441650562435826e-05
220,1068,0.0017561946198969443,-2.4999746354900882e-05
