,Element,NID,E1,E2,E12,E_max,E_min
0,1,1.0,0.001869158887880944,-0.0006168224318480046,3.640919163383494e-12,0.001869158887880944,-0.0006168224318480046
1,1,2.0,0.001869158887880944,-0.0006168224318334084,-3.5136967120596996e-12,0.0018691588878809438,-0.0006168224318334083
2,1,25.0,0.0018691588807263281,-0.0006168224318334084,-3.4991007487328307e-12,0.0018691588807263283,-0.0006168224318334085
3,1,24.0,0.0018691588807263281,-0.0006168224318480046,3.655515343550797e-12,0.0018691588807263281,-0.0006168224318480046
4,2,2.0,0.0018691588877635266,-0.0006168224318334084,3.757289618322446e-12,0.0018691588877635264,-0.0006168224318334083
5,2,3.0,0.0018691588877635266,-0.0006168224317848606,-3.3640234695098137e-12,0.0018691588877635266,-0.0006168224317848606
6,2,26.0,0.001869158880642214,-0.0006168224317848606,-3.3154763656728647e-12,0.001869158880642214,-0.0006168224317848606
7,2,25.0,0.001869158880642214,-0.0006168224318334084,3.805836938999829e-12,0.0018691588806422142,-0.0006168224318334085
11,3,26.0,0.0018691588804579406,-0.0006168224317848606,3.960035207736801e-12,0.0018691588804579406,-0.0006168224317848605
10,3,27.0,0.0018691588804579406,-0.0006168224316923168,-3.1048783336040664e-12,0.0018691588804579406,-0.0006168224316923168
8,3,3.0,0.0018691588875228544,-0.0006168224317848606,3.8674913965808244e-12,0.0018691588875228544,-0.0006168224317848605
9,3,4.0,0.0018691588875228544,-0.0006168224316923168,-3.197422361600477e-12,0.0018691588875228544,-0.0006168224316923168
12,4,4.0,0.0018691588871619074,-0.0006168224316923168,3.979932702846689e-12,0.0018691588871619074,-0.0006168224316923168
13,4,5.0,0.0018691588871619074,-0.0006168224315765073,-3.0186278823784995e-12,0.0018691588871619074,-0.0006168224315765074
14,4,28.0,0.0018691588801633477,-0.0006168224315765073,-2.902818610484026e-12,0.0018691588801633477,-0.0006168224315765074
15,4,27.0,0.0018691588801633477,-0.0006168224316923168,4.095741541060294e-12,0.0018691588801633477,-0.0006168224316923168
19,5,28.0,0.0018691588799177976,-0.0006168224315765073,4.187857526039007e-12,0.0018691588799177976,-0.0006168224315765074
16,5,5.0,0.001869158886583561,-0.0006168224315765073,4.208227516455665e-12,0.001869158886583561,-0.0006168224315765074
17,5,6.0,0.001869158886583561,-0.0006168224315968771,-2.4575367782442292e-12,0.001869158886583561,-0.0006168224315968771
