,Element,NID,E1,E2,E12,E_max,E_min
0,10344,10753.0,-7.682640760512532e-06,0.0001235776083122523,-0.00010423367469519079,0.00014175367675572538,-2.58587092039856e-05
1,10344,9.0,-7.682640760509063e-06,5.897883951026857e-05,-7.804856436175508e-05,7.696898048291973e-05,-2.5672781733160227e-05
2,10344,12151.0,2.003806038949202e-05,-6.289291380128583e-06,-0.00011997920541721718,6.829127791306761e-05,-5.454250890370418e-05
3,10344,12171.0,3.865227568686236e-05,4.9061365234011095e-05,-0.000188336934930965,0.00013816900181098007,-5.045536089010662e-05
4,10345,10754.0,3.82434592063538e-06,0.00010820495946717667,-0.0001854802578679024,0.00016243156693113614,-5.0402261543324104e-05
5,10345,10753.0,3.82434592063538e-06,7.199720593939829e-05,-0.0001758570971086941,0.00013221514678131207,-5.639359492127842e-05
6,10345,12171.0,2.2569338365627245e-05,2.6020077538556777e-05,-0.0002341666931604952,0.0001413907665819207,-9.280135067773668e-05
7,10345,12169.0,1.3789974500098834e-05,9.431585048728483e-05,-0.00021928517309371606,0.0001708544576913525,-6.274863270396884e-05
11,10346,12152.0,3.3769121385922914e-05,5.642980229938216e-05,-0.00016926018890355346,0.00013048464499395846,-4.0285721308653375e-05
10,10346,12151.0,2.018724723942128e-05,6.177197376075263e-05,-0.0001766256474818699,0.00013170709920698839,-4.974787820681446e-05
8,10346,12169.0,4.348142154661505e-05,5.744679627762869e-05,-0.00017573052200743275,0.00013860639169453913,-3.7678173870295386e-05
9,10346,12171.0,3.169584244139701e-05,6.748874036801298e-05,-0.0001952402555085303,0.00014883931769897406,-4.9654734889564075e-05
12,10347,10755.0,2.239174184758691e-05,0.00010508355144857643,-0.000255768601616288,0.00019813957459913242,-7.066428130296908e-05
13,10347,10754.0,2.239174184758691e-05,8.385369769806806e-05,-0.0002443435550739028,0.0001791002424932714,-7.285480294761645e-05
14,10347,12169.0,3.3145136754713506e-05,7.645218533573137e-05,-0.0002603421617510607,0.00018675844814153268,-7.71611260510878e-05
15,10347,12170.0,3.612354534596879e-05,9.468367097748167e-05,-0.00027568804326090664,0.00020632307586491917,-7.551585954146872e-05
16,10348,10756.0,4.5324535335455884e-05,9.018424780895921e-05,-0.00029475011615665014,0.0002168265425407605,-8.131775939634539e-05
17,10348,10755.0,4.5324535335455884e-05,8.537359896688485e-05,-0.0002947802905383587,0.0002140932663554027,-8.339513205306198e-05
18,10348,12170.0,4.529679167384129e-05,8.357082698954286e-05,-0.00029921472166557356,0.00021526015935113845,-8.63925406877543e-05
19,10348,12168.0,4.529177112051752e-05,8.860025512511178e-05,-0.0002999835930364604,0.0002184928547905321,-8.46008285449028e-05
23,10349,12172.0,5.301467697352985e-05,8.064798647102364e-05,-0.0002530874612775118,0.00019412711214103246,-6.0464448696478975e-05
22,10349,12173.0,4.166818101004194e-05,6.242461677433326e-05,-0.00022198528980955923,0.0001635231885363453,-5.9430390751970106e-05
20,10349,12170.0,2.7002627772176185e-05,9.250257934047376e-05,-0.00024497989746447013,0.00018654514456047043,-6.703993744782048e-05
21,10349,12169.0,2.126315297207998e-05,7.645668113216196e-05,-0.0002212020040055435,0.00016285185988891343,-6.51320257846715e-05
24,10350,12172.0,4.3643199132300387e-05,7.751771020535268e-05,-0.00023369834402460488,0.00017865077111233502,-5.748986177468195e-05
25,10350,12173.0,3.6880183248287624e-05,6.112249659933879e-05,-0.0002122361946849012,0.00015580945301797128,-5.780677317034487e-05
26,10350,12153.0,4.904956261677848e-05,6.003449404046445e-05,-0.00022697597273870981,0.00016816284609441056,-5.9078789437167634e-05
27,10350,12165.0,5.459483916590152e-05,6.893591705244971e-05,-0.00024102828130244218,0.0001824926522672519,-5.896189604890065e-05
31,10351,12188.0,5.144338319800629e-05,8.310152915183544e-05,-0.00028246838440949135,0.00020939091591550322,-7.484600356566149e-05
28,10351,12168.0,4.1286513450245615e-05,8.708754065471134e-05,-0.00027457580528458814,0.00020337180256749688,-7.499774846253993e-05
