,Element,NID,S1,S2,S12,S_max,S_min
0,63,168,2591.508206811784,-418.11401083734097,-54.89752607859223,2591.758527907674,-418.3643319332309
1,63,83,2569.900060176532,-483.5932430653771,-67.78169476149523,2570.276169754552,-483.9693526433973
2,63,84,2531.170988735045,-496.3738366410679,-89.8705838755281,2531.8377784836366,-497.04062638966
3,63,169,2552.779135370297,-430.89460441303174,-76.9864151926251,2553.2756643541024,-431.39113339683695
4,64,169,2566.9429393250566,-387.9739863683054,-182.33485686121267,2569.7530363836136,-390.78408342686225
5,64,84,2547.7032128220885,-446.27618789245105,-218.49960509213932,2551.684425684693,-450.25740075505564
6,64,85,2438.994002540654,-482.1502272853245,-238.16739059233257,2443.840540896004,-486.9967656406743
7,64,170,2458.233729043622,-423.84802576117886,-202.00264236140595,2461.7689407500397,-427.38323746759636
11,65,171,2313.8819189491946,-399.23042556772236,-309.9713439337778,2322.7067217330678,-408.0552283515956
10,65,86,2299.6041757528974,-442.4963140413503,-366.895064302679,2311.822440974066,-454.71457926251855
8,65,170,2484.9913546559255,-342.76431178450116,-295.37594657808,2492.683873098165,-350.4568302267403
9,65,85,2470.7136114596283,-386.03020025812907,-352.2996669469812,2481.534210194789,-396.8507989932896
12,66,171,2350.9910600034927,-286.7784829789397,-384.89258581721936,2364.957599096358,-300.7450220718051
13,66,86,2343.6094708643336,-309.14693491578566,-458.3810190080052,2363.2652299338406,-328.80269398529254
14,66,87,2122.707351320231,-382.04463436533945,-465.9268389455789,2144.190684408455,-403.52796745356386
15,66,172,2130.08894045939,-359.67618242849346,-392.43840575479305,2145.458166304429,-375.04540827353253
19,67,173,1921.6031441409962,-309.79955962971155,-442.5162105574467,1943.3307595983667,-331.52717508708224
16,67,172,2174.038428443535,-226.49591580987374,-443.7648503065466,2194.3748345013837,-246.83232186772216
17,67,87,2175.2598939973313,-222.79450504079352,-527.7436766395834,2203.951950759929,-251.4865618033907
18,67,88,1922.8246096947926,-306.09814886063134,-526.4950368904836,1953.4935382288852,-336.7670773947241
23,68,174,1703.854764893711,-255.19186554616363,-457.7617810383116,1730.240186639657,-281.57728729210953
22,68,89,1713.1326858093503,-227.07695368058978,-545.7813879682712,1750.7841323091325,-264.72840018037186
20,68,173,1968.4366505348917,-167.879843284574,-467.24611904164175,1993.6867328330277,-193.12992558270992
21,68,88,1977.714571450531,-139.76493141900016,-555.2657259716015,2013.5111912149328,-175.56155118340212
24,69,174,1749.3279020027055,-117.39448036739225,-455.5266899750338,1776.716030114983,-144.78260847966988
25,69,89,1765.7603090463654,-67.59930750781643,-541.6378073397384,1804.9281609577974,-106.76715941924829
26,69,90,1506.915233480992,-153.0181824443897,-524.8398087334208,1547.413310868208,-193.51625983160613
27,69,175,1490.4828264373318,-202.81335530396552,-438.72869136871617,1518.4396211764315,-230.7701500430652
28,70,175,1531.7259264730387,-77.83426428667167,-411.68237446420835,1557.6332550263564,-103.74159283998938
29,70,90,1552.887509786157,-13.70825424691941,-493.5075215441296,1590.8344088347721,-51.65515329553466
30,70,91,1306.9258148594922,-94.87561357271875,-471.8751309846232,1345.5711411297689,-133.5209398429954
31,70,176,1285.764231546374,-159.001623612471,-390.04998390470195,1311.6271469518838,-184.86453901798075
33,71,91,1344.0552589846789,17.637853473300936,-419.30628143367005,1376.4040468962364,-14.710934438256572
35,71,177,1082.5249017542235,-127.12554317459785,-317.37337832487214,1102.9956212616598,-147.5962626820342
32,71,176,1322.4064373132503,-47.964636440118966,-339.50384742163044,1343.1209893645337,-68.67918849140221
34,71,92,1104.173723425652,-61.52305326117795,-397.17581233691175,1137.0764213751381,-94.42575121066398
36,72,177,1116.768163502949,-23.358083329975045,-241.0072274437051,1129.365391920519,-35.9553117475449
37,72,92,1139.5850041977694,45.78385816948122,-328.9478488570752,1163.7815407719363,21.587321595314165
38,72,93,875.2405444853036,-41.44981353563253,-305.6233744100986,900.0430808462237,-66.25234989655257
39,72,178,852.423703790483,-110.5917550350888,-217.6827529967285,864.5718653810511,-122.73991662565692
42,73,94,540.969097225594,-35.214544418201825,-184.30886446409585,555.3493190861359,-49.59476627874369
40,73,178,891.3919309053971,7.493781676771846,-86.35655042152862,893.4961729126628,5.389539669506064
41,73,93,918.4004585413405,89.33780481599447,-211.91828336309618,931.7284083765308,76.00985498080428
43,73,95,513.9605695896506,-117.05856755742445,-58.747131522528306,515.3249416091999,-118.4229395769737
47,74,179,2426.0845669088844,-410.0423082052986,-68.2969174102568,2426.4956727145463,-410.45341401096016
46,74,169,2402.8792069560177,-480.3615807897439,-78.61928042378297,2403.415048670595,-480.8974225043214
44,74,167,2457.1131503254824,-399.80287567782125,-44.57516306506605,2457.2870112504893,-399.97673660282817
45,74,168,2433.9077903726156,-470.1221482622666,-54.89752607859223,2434.16721169708,-470.38156958673073
48,75,179,2437.9170864476637,-374.18618839081626,-154.11242428298712,2440.0269692095853,-376.29607115273825
49,75,169,2417.0430109107774,-437.4409627450176,-183.96772209237054,2420.004058500514,-440.4020103347543
50,75,170,2327.299213857324,-467.05641577265715,-205.3063238274181,2331.0651944395913,-470.82239635492465
