,Element,NID,S1,S2,S12,S_max,S_min
0,1530,1490,4805.980951356082,1411.2859083193287,-676.5913767887305,4839.365235055023,1377.9016246203882
1,1530,1,4747.701199910605,1204.4826496699584,-617.9106647290149,4774.439171872675,1177.7446777078892
2,1530,956,4959.387311221182,1274.3390664024491,-697.434202195034,4992.096176538477,1241.6302010851539
3,1530,1491,5025.616861696508,1509.4080316290156,-764.1304250221124,5066.652508128869,1468.3723851966542
4,1531,1491,4998.567995145647,1472.8053533688098,-859.0832358057645,5050.144321337457,1421.2290271769994
5,1531,956,4925.7665869411385,1209.1589557662928,-774.9654963426077,4965.734604141939,1169.1909385654924
6,1531,957,5274.755210858112,1324.3252016588942,-892.6492203025422,5324.553779551808,1274.5266329651984
7,1531,1492,5359.0523585573,1629.715351722696,-990.0775882531847,5423.645899375262,1565.1218109047336
8,1532,1492,5302.560884580891,1501.3673615032799,-1081.4587988873834,5377.9844502134765,1425.9437958706947
9,1532,957,5209.099359611628,1153.254490148865,-953.8879942271122,5264.430384656447,1097.923465104046
10,1532,958,5833.2486922027965,1359.2237699039508,-1139.0339870884281,5904.60672932124,1287.8657327855071
11,1532,1493,5944.226975416659,1772.8206500870374,-1290.5898981184466,6041.769848825506,1675.2777766781905
15,1533,1494,7084.148818158408,1906.655021480698,-1704.5514440004486,7220.834804696751,1769.9690349423545
14,1533,959,6931.083618579657,1312.4584470554119,-1447.9157327247076,7022.866032432231,1220.676033202838
12,1533,1493,5809.32498663191,1383.6647955761566,-1339.0136033861672,5908.38943653365,1284.6003456744165
13,1533,958,5684.9166793985605,901.22335712565,-1130.6292723370796,5750.815140982519,835.3248955416925
16,1534,1494,6647.000910049901,445.8491099289279,-1453.5216170808687,6731.0367892909735,361.81323068785514
17,1534,959,6633.266479711942,186.21097491157207,-1009.5343783400776,6672.547499789362,146.9299548341537
18,1534,5,9975.187736563257,1289.0449896725063,-1248.2626787725742,10019.80469339441,1244.4280328413543
19,1534,1467,9992.451705060494,1626.8209022436388,-1826.1702262567103,10090.95258560043,1528.320021703702
20,1535,1489,4640.847484647675,1444.7284958692976,-621.5759575239823,4670.787779985252,1414.7882005317208
21,1535,1490,4632.22973081035,1319.0411883464885,-562.5477773341695,4655.938878584747,1295.3320405720913
22,1535,1491,4869.397256257483,1414.493952387767,-624.9030539988511,4897.427067197337,1386.4641414479117
23,1535,1495,4879.180645730175,1557.245619605478,-691.9450603759669,4914.830376212521,1521.595889123132
24,1536,1495,4828.966757386397,1561.3153635350586,-796.3946195419173,4876.791293250971,1513.4908276704855
25,1536,1491,4808.5054840057755,1367.126481710989,-719.7208781220407,4845.73290210117,1329.899063615594
26,1536,1492,5174.236704067561,1518.166079835084,-827.6444427398092,5220.491106281376,1471.9116776212684
27,1536,1496,5197.905353568472,1742.8585122773754,-916.3613106013273,5257.633085327263,1683.1307805185838
31,1537,1497,5759.222344122139,1983.9681483333666,-1244.6685279657884,5859.165621543382,1884.0248709121233
30,1537,1493,5723.0769541165755,1644.265186148923,-1111.3062683346873,5797.418161233727,1569.923979031772
28,1537,1496,5116.805776560603,1667.4136956761404,-1035.1083942599882,5192.787047266592,1591.4324249701515
29,1537,1492,5086.32569437609,1381.0657955460435,-922.6908702970709,5142.904308738713,1324.4871811834207
32,1538,1497,5597.98077665411,1653.9440694779382,-1371.1596037285265,5713.7545706737565,1538.1702754582916
33,1538,1493,5575.4273173714,1255.980596649221,-1174.7466001240996,5653.875618638431,1177.532295382191
34,1538,1494,6898.1701109235655,1784.6759199849694,-1511.2787207455533,7007.496261472702,1675.349769435833
35,1538,1498,6925.849393344818,2273.793755946141,-1752.678187777528,7085.4554215426815,2114.187727748278
36,1539,1498,6408.317857970311,724.4886383741464,-1860.458479590877,6556.6883663431,576.1181300013573
37,1539,1494,6569.06210901625,378.867086174346,-1323.9416483288105,6639.060801069858,308.8683941207378
38,1539,1467,10835.916534246075,1909.0220272229756,-1872.4951679851717,10933.052677999807,1811.8858834692428
39,1539,1468,10627.25168741132,2357.2820262376026,-2568.4079694041875,10822.079719236435,2162.453994412488
43,1540,1499,4775.141390849164,1517.3423428512779,-615.9317450999143,4803.9983742841205,1488.4853594163217
40,1540,1488,4519.5428593744955,1399.5705831499124,-551.8947424315317,4543.761159705486,1375.3522828189225
41,1540,1489,4558.719857326104,1332.733520254342,-487.64377831946535,4577.043971043078,1314.4094065373674
42,1540,1495,4819.636861326787,1441.3819436897752,-542.9148786421748,4841.310593032014,1419.7082119845472
47,1541,1500,5074.820849442234,1732.6062152649924,-830.0653479003179,5125.588030008233,1681.8390346989938
46,1541,1496,5123.296596434607,1602.8219670736698,-737.3270723575304,5161.488653984624,1564.629909523653
44,1541,1499,4689.298789400211,1544.2980888021698,-723.3841278874693,4730.359253204712,1503.2376249976685
45,1541,1495,4731.197228825848,1432.2267682532383,-643.3003896155834,4762.265589697097,1401.1584073819881
48,1542,1500,4950.659033512169,1703.4550876694864,-966.4984299307198,5021.050322159099,1633.063799022557
