,NID,U1,U2
0,1,0.0,0.0006141482677431392
1,2,0.0009375720339149737,0.0006161618341188219
2,3,0.0018762092424084687,0.0006202407727863335
3,4,0.0018724146076333438,0.00030838588227457186
4,5,0.0018649012584596445,-6.9166577803816035e-06
5,6,0.001864997351896412,-0.0002981472443115918
6,7,0.001870498933677404,-0.0006200731357878671
7,8,0.000940171953857634,-0.0006163411432585708
8,9,0.0,-0.0006142965874918074
9,10,0.0,-0.0003061149139537729
10,11,0.0,0.0
11,12,0.0,0.00030655282766114456
12,13,0.0009329384220743535,0.0003067974832591431
13,14,0.0009321210813874742,-2.1030109025844938e-06
14,15,0.0009336097719578429,-0.0003052714710474767
15,16,0.0004680153491445605,0.0006148511816529852
16,17,0.0009357001475744551,0.000459455641951127
17,18,0.00046688680227990496,0.000306420440058602
18,19,0.0,0.00046086870658094276
19,20,0.0014089797900947378,0.0006166083663230287
20,21,0.001870143295498332,0.0004718544347707222
21,22,0.001400082193015959,0.0003073888957044104
22,23,0.0009330509872298242,0.00015378976083655927
23,24,0.00046584439087637026,-2.8705804510329014e-07
24,25,0.0,0.00015245834189809757
25,26,0.0018708533854355726,0.00014308828201844124
26,27,0.0014001922605496927,-3.0159228854251234e-06
27,28,0.0009324582619234242,-0.00015371381965918578
28,29,0.00046709941627163094,-0.0003063092649464206
29,30,0.0,-0.00015287388292568603
30,31,0.0018517211362680218,-0.0001527571427010661
31,32,0.0013996225057215322,-0.00030356394119557695
32,33,0.0009354424048744059,-0.0004604987158150629
33,34,0.00046952990622884945,-0.0006141523352292313
34,35,0.0,-0.0004597709647168525
35,36,0.0018829785971427404,-0.000459222010299629
36,37,0.0014037904648454688,-0.0006175648413172377
37,38,0.002767461948057655,0.0005991078135979775
38,39,0.0037842204486107185,0.0006059974027520074
39,40,0.003771178986763842,0.00030033259852918227
40,41,0.003749963045685931,4.204221039386053e-06
41,42,0.0037324291885033854,-0.0002805644211830171
42,43,0.0037096660601660847,-0.00060501441734995
43,44,0.0027894325194137287,-0.0006310922071208988
44,45,0.0030584864195842077,0.0002955068277451947
45,46,0.0027913467730537747,-1.4314862483275163e-05
46,47,0.002795147787885995,-0.00030718115010066374
47,48,0.002319444420521291,0.0006496711375355109
48,49,0.0029258418457962405,0.00044746568199130986
49,50,0.0023628435182648337,0.0003045662571528037
50,51,0.003280401628801649,0.00056353455461463
51,52,0.0037686460114165175,0.00044365692524774014
52,53,0.003329648638703681,0.0002944928456843692
53,54,0.002922206067046498,0.00014200609608230278
54,55,0.0023232561963706447,-2.819574697881973e-05
55,56,0.0037613907823442344,0.0001597642249273708
56,57,0.0032779999894506,7.164024146196782e-06
57,58,0.0027949003892179312,-0.000194906487935387
58,59,0.002325779992217998,-0.000300705407612152
59,60,0.003752959637269442,-0.00014089634869053592
60,61,0.0032680305667340845,-0.00029190971552360366
61,62,0.002792990864242428,-0.0004983212462502806
62,63,0.002345027420132359,-0.0006291305644842248
63,64,0.0037044498152012627,-0.0004432098146644186
64,65,0.0032340527827272444,-0.0006214248735411849
65,67,0.0047214254898747966,0.0006355987345986696
66,68,0.00565488620818633,0.0006601942201510131
67,69,0.005634087015310623,0.00035106474256976517
68,70,0.005615174658386337,4.40629143870941e-05
69,71,0.005596469459618077,-0.0002608633121774866
70,72,0.0055768423316814985,-0.0005683987097847738
71,73,0.004638956850703653,-0.0005883043932005307
72,78,0.004697350838868414,0.00032874221747939634
73,79,0.004684501416904618,2.466234807935824e-05
74,80,0.004662420241886806,-0.00027756570465056583
75,81,0.00425661122071947,0.0006228573905658836
76,82,0.004709232213919919,0.00048386125788999455
77,83,0.004231590467358127,0.00031508640546930793
78,85,0.0051875320564574254,0.000648569424261446
79,86,0.00564386278577868,0.0005048869637853954
80,87,0.005166394039713404,0.000340494476307647
81,88,0.004690877593615969,0.00017494630868499864
82,89,0.004217294083319816,1.4974963323928976e-05
83,91,0.005624341686704138,0.00019753352082254303
84,92,0.005148913307762845,3.475225922401541e-05
85,93,0.00467311293902555,-0.00012549041968646138
86,94,0.004196335327713029,-0.00028260480418161924
87,96,0.005606259707172033,-0.00010844811229713031
88,97,0.0051295533324423135,-0.00027038762837828037
89,98,0.004652109127674678,-0.0004325098856095068
90,99,0.0041768636329041885,-0.0005957991597769117
91,101,0.005586069735583702,-0.00041426170606018517
92,102,0.005108418746227195,-0.0005775333163318808
