,Element,NID,E1,E2,E12,E_max,E_min
0,960,981.0,0.00040366052846759967,-1.3748339464502628e-05,-0.00016810205703223988,0.000419949685858519,-3.0037496855421942e-05
1,960,1.0,0.00040523575130291777,-3.47044827085335e-05,-0.00014946477321407803,0.0004175839116313196,-4.705264303693534e-05
2,960,956.0,0.0004228767996990214,-3.47044827085335e-05,-0.00016770644942178115,0.00043775913770477946,-4.9586820714291594e-05
3,960,982.0,0.00042108451021245774,-1.0887440565378375e-05,-0.00018888597665163778,0.0004408302034822353,-3.0633133835155946e-05
4,961,982.0,0.00041914444896522934,-1.1780504189458994e-05,-0.00021388733444065687,0.0004442251634604552,-3.686121868468485e-05
5,961,956.0,0.0004213721989749196,-3.984668606756963e-05,-0.00018744231799256578,0.000439689192622206,-5.816367971485606e-05
6,961,957.0,0.0004502337653486885,-3.984668606756963e-05,-0.00021573652077973293,0.00047292525949203096,-6.253818021091214e-05
7,961,983.0,0.0004476499321539734,-7.343184453872844e-06,-0.0002463587521239971,0.00047885753447981974,-3.855078677971919e-05
11,962,984.0,0.0004969993860003026,-9.009041573864124e-06,-0.0003251420104509739,0.0005447283827737516,-5.673803834731306e-05
10,962,958.0,0.0005010219258035561,-5.427840628368166e-05,-0.00027716686438170393,0.0005336860881140202,-8.694256859414573e-05
8,962,983.0,0.00044571118663463277,-1.6166219074979776e-05,-0.0002719239677707909,0.00048276193420337027,-5.32169666437173e-05
9,962,957.0,0.00044909078888376655,-5.427840628368166e-05,-0.00023152766672782793,0.00047443760066726416,-7.962521806717927e-05
12,963,984.0,0.0004958309949133904,-3.9468718714866154e-05,-0.0003424824056202924,0.0005459231645806343,-8.956088838210999e-05
13,963,958.0,0.000501324136276092,-9.372012448631648e-05,-0.00027637701153037167,0.0005318499920069582,-0.00012424598021718258
14,963,959.0,0.0006050406894611872,-9.372012448631648e-05,-0.0003563686176004076,0.0006478545158460492,-0.00013653395087117844
15,963,985.0,0.0005982571207781492,-2.6925129022673747e-05,-0.0004377426970233085,0.0006672651030121946,-9.593311125671909e-05
19,964,960.0,0.0008880475616429781,-0.0001448495707852246,-0.0005048056669974266,0.0009464261972058805,-0.00020322820634812697
16,964,985.0,0.0006021838949933772,-0.0001546625193632505,-0.00039761478006144525,0.0006512282328543903,-0.00020370685722426353
17,964,959.0,0.000614005575336779,-0.00018729081434962815,-0.0002492428853224579,0.0006329398872810767,-0.0002062251262939259
18,964,5.0,0.0009034979743147639,-0.00018729081434962815,-0.00031182683620726084,0.0009253460672080404,-0.0002091389072429047
23,965,986.0,0.00040306834435329016,-2.237697527001449e-06,-0.00016374530050560984,0.0004189819671527262,-1.8151320326437463e-05
22,965,982.0,0.0004091101126285808,-1.7965057584559254e-05,-0.0001424115535343662,0.00042066931314580316,-2.9524258101781603e-05
20,965,980.0,0.0003841849968828949,-6.068745554858976e-06,-0.00014580292356886418,0.0003973586753559839,-1.9242424027948024e-05
21,965,981.0,0.0003895048552296221,-1.9914350481439606e-05,-0.00012702234032345092,0.0003991307142943736,-2.9540209546191127e-05
24,966,986.0,0.0003960991722697718,9.942600336504257e-07,-0.00019194017824415537,0.00041817647489213736,-2.1083042588715108e-05
25,966,982.0,0.0004032621194234344,-1.8835893771622608e-05,-0.000166932365592537,0.0004191674845757881,-3.4741258923976306e-05
26,966,983.0,0.0004338158739699907,-1.5605081620497738e-05,-0.00019213074180475347,0.00045348901738856304,-3.527822503907003e-05
27,966,987.0,0.000425528512016592,7.343809579882476e-06,-0.00022107300662205578,0.00045294816874339144,-2.0075847146917028e-05
28,967,987.0,0.0004177359648023307,5.9691402599930426e-06,-0.0002538071342030584,0.0004537047693734153,-2.9999664311091578e-05
29,967,983.0,0.00042798193257057894,-2.4208748017513337e-05,-0.0002184589123931588,0.000452984535326015,-4.921135077294938e-05
30,967,984.0,0.000479853668928297,-1.8374729769953516e-05,-0.0002634366787934994,0.0005125330203407054,-5.1054081182361915e-05
31,967,988.0,0.00046769991029881053,1.7435078149219e-05,-0.0003053848121606535,0.0005145961244125933,-2.9461135964563713e-05
33,968,984.0,0.00047634618068220086,-4.8078271879648985e-05,-0.000285167679383639,0.0005126057335571309,-8.433782475457906e-05
35,968,989.0,0.0005647793777440527,1.665750564912633e-05,-0.0004461736400075203,0.0006440980193840979,-6.266113599091893e-05
32,968,988.0,0.00045865018353381803,-3.954256227918057e-06,-0.0003481714879725161,0.000516841596019996,-6.214566871409603e-05
34,968,985.0,0.0005865252377031255,-3.759141742538618e-05,-0.0003687062356043311,0.0006369120395661797,-8.797821928844038e-05
36,969,989.0,0.0005529853814562474,-0.00010478718161781806,-0.0005244387885471411,0.0006447238696563934,-0.00019652566981796403
37,969,985.0,0.0005982728294832221,-0.00016216463885563583,-0.00034974729927596954,0.0006365598648691382,-0.0002004516742415519
38,969,960.0,0.0009643485818103814,-0.00014446900726480485,-0.000519317964721799,0.0010221422852922956,-0.0002022627107467191
39,969,961.0,0.0009056243836206845,-7.000624023124539e-05,-0.0007460421813080959,0.0010319006875161392,-0.00019628254412669996
42,970,986.0,0.00040840003216791737,-1.7266093337123045e-05,-0.00011908925085500448,0.0004165725689325129,-2.5438630101718546e-05
40,970,979.0,0.0003710954249576022,-1.5039131507148124e-05,-0.000135369779339407,0.00038261606966706954,-2.655977621661548e-05
41,970,980.0,0.0003829442738133111,-1.816819240145945e-05,-0.00010805728094761408,0.00039009431559831263,-2.5318234186461e-05
43,970,990.0,0.00039492787299143847,-1.3708337346404038e-05,-0.00015014368530414865,0.00040828307730026684,-2.7063541655232434e-05
47,971,991.0,0.0004152423749550077,-2.88080577639404e-07,-0.00019990907051791254,0.00043803581431622077,-2.3081519938852435e-05
46,971,987.0,0.00043113162888730114,-1.1082087393620796e-05,-0.00016601633946848084,0.00044619970370835156,-2.6150162214671205e-05
44,971,990.0,0.0003832836630886412,-4.878764810879629e-06,-0.00017460117659010704,0.0004020143621627411,-2.3609463884979566e-05
45,971,986.0,0.0003969956929892439,-1.4193859584992071e-05,-0.00014535211129082862,0.00040946288289688774,-2.666104949263591e-05
48,972,991.0,0.000399331628699727,5.942078554489375e-06,-0.0002357439373057279,0.0004319458929931346,-2.6672185738918188e-05
49,972,987.0,0.0004183766998423228,-1.2388550180630306e-05,-0.00019735323205658656,0.00043990492242468174,-3.391677276298928e-05
50,972,988.0,0.00047473678928472776,-5.109357177825546e-06,-0.00023808069123322506,0.0005026451648291002,-3.3017732722197924e-05
51,972,992.0,0.0004520969123937395,1.6680786029486003e-05,-0.00028371664014283787,0.0004942360807689223,-2.5458382345696783e-05
55,973,993.0,0.0005382314429027337,3.408704586581527e-05,-0.00045167921564959537,0.0006246026247721733,-5.228413600362426e-05
52,973,992.0,0.0004274910906309007,9.127212780505823e-06,-0.00034625287382751124,0.0004898415562745827,-5.322325286317617e-05
53,973,988.0,0.00045991890325400644,-2.5437668504696783e-05,-0.0002822763092172782,0.0004979766662242325,-6.34954314749228e-05
54,973,989.0,0.0005782026296702568,-8.518199273233333e-06,-0.00037282069897095343,0.0006324183236615815,-6.273389326455801e-05
59,974,962.0,0.000822161935613467,3.18873887116188e-05,-0.0009395902522366488,0.0010408983669217245,-0.00018684904259663856
58,974,961.0,0.00092160982862214,-7.272303809478086e-05,-0.0007428358379421851,0.001045028387824078,-0.00019614159729671864
56,974,993.0,0.0004825761206058883,-4.365535326793407e-05,-0.0006182514551116222,0.0006254020130453733,-0.0001864812457074191
57,974,989.0,0.0005588824870870618,-0.00012392884310425564,-0.00046726822999309733,0.0006311708246668462,-0.0001962171806840401
63,975,994.0,0.0003938628622767184,-3.6184749020071855e-05,-0.00015532754309679,0.00040745860611313893,-4.978049285649241e-05
60,975,978.0,0.0003694264540821286,-3.499719372861806e-05,-0.0001392264506332166,0.0003810735155804686,-4.664425522695804e-05
61,975,979.0,0.0003874859237526277,-3.302186935968799e-05,-0.00010851411436391817,0.0003943737534286565,-3.990969903571682e-05
62,975,990.0,0.00041437786058593634,-3.3941078197138285e-05,-0.00012044281235320999,0.000422326308939105,-4.188952655030694e-05
66,976,991.0,0.00043844091022736745,-2.490868341252419e-05,-0.00016352717284295968,0.0004524457738314502,-3.8913547016606936e-05
67,976,995.0,0.0004116086594631316,-2.3011629071103125e-05,-0.0002061902336920711,0.00043482356985538454,-4.622653946335608e-05
64,976,994.0,0.0003753083146465462,-2.4152196257011194e-05,-0.0001782702149539725,0.0003942953249233027,-4.313920653376766e-05
65,976,990.0,0.00039849226492658877,-2.5791532462802173e-05,-0.0001414028713442976,0.0004099635997130391,-3.726286724925254e-05
71,977,996.0,0.0004427579014402109,-3.1406757590834024e-06,-0.00029054223196425463,0.0004859102521173285,-4.6293026436201005e-05
70,977,992.0,0.00047876705802357353,-1.3551387893459038e-05,-0.0002381154732896268,0.0005060472391430472,-4.083156901293268e-05
68,977,995.0,0.00038639014582176473,-1.0384465535389292e-05,-0.00023964793927828618,0.00041976846907570964,-4.376278878933423e-05
69,977,991.0,0.0004167327452510904,-1.9158536431457463e-05,-0.00019546205590686982,0.00043764198961535007,-4.006778079571714e-05
72,978,996.0,0.00039799195336494633,6.864268426007764e-06,-0.0003575170983071815,0.0004673806262202426,-6.25244044292885e-05
73,978,992.0,0.00044519137056371963,-2.052273366436497e-05,-0.0002972128469443634,0.0004885702245452377,-6.390158764588301e-05
74,978,993.0,0.0005638105441483666,9.95469314376166e-07,-0.0003999203139951942,0.0006276192672139872,-6.28132537512444e-05
75,978,997.0,0.000505772251599295,3.466235135377892e-05,-0.0004740467411694614,0.0006043822498638292,-6.394764691075512e-05
79,979,963.0,0.0006719819713194991,0.0001414431138295791,-0.0010328784613681877,0.0009872961703287638,-0.00017387108517968555
76,979,997.0,0.0003940289871860736,2.0822614359072114e-05,-0.0006649479878224531,0.0005886864803698191,-0.00017383487882467332
77,979,993.0,0.0004878507507828315,-7.075011918876648e-05,-0.0005678742280009023,0.0006068329010178299,-0.00018973226942376484
78,979,962.0,0.0007937658974756512,2.262657310714224e-05,-0.0009069537264987516,0.0010034316760199988,-0.0001870392054372054
80,980,977.0,0.00035435253444517437,-5.537491843313257e-05,-0.00017405736157053093,0.0003720716862553596,-7.309407024331781e-05
81,980,978.0,0.0003868221402340765,-4.985198556201471e-05,-0.00013138776037806277,0.000396491127539169,-5.9520972867107186e-05
82,980,994.0,0.0004218921040484401,-5.3557221019473654e-05,-0.00015173863200849654,0.00043370535103493294,-6.537046800596648e-05
83,980,998.0,0.0003849924636945275,-5.9834784944154526e-05,-0.0002002374904937869,0.0004064878048370516,-8.133012608667862e-05
85,981,994.0,0.0003987865573411611,-4.283610648088079e-05,-0.00016957126847904486,0.00041450481781493486,-5.855436695465454e-05
86,981,995.0,0.00044323981177825725,-4.4953239267810014e-05,-0.00019892098435845065,0.00046272534800630475,-6.443877549585752e-05
84,981,998.0,0.000363252488071196,-4.5561174097508565e-05,-0.00021343459360359724,0.00038943345811827846,-7.174214414459103e-05
87,981,999.0,0.0004020916102774352,-4.8109564826878096e-05,-0.00024972532508046874,0.00043440306403835034,-8.042101858779323e-05
91,982,1000.0,0.00042493307634952843,-2.5284407757044476e-05,-0.0003352150424138327,0.00048047754898287255,-8.08288803903886e-05
90,982,996.0,0.00047700746651786405,-3.002148547068999e-05,-0.00027836876548566506,0.0005127020532068925,-6.571607215971853e-05
88,982,999.0,0.00036799608081595353,-2.9713447596474372e-05,-0.00027384890803066274,0.00041057769198616365,-7.229505876668447e-05
89,982,995.0,0.0004118431207203819,-3.370083860102809e-05,-0.00022600016620563657,0.00043886380248749665,-6.0721520368142826e-05
92,983,1000.0,0.00036118441824479,1.2348772385604339e-06,-0.00038708705422613914,0.0004455011816677856,-8.308188618443512e-05
93,983,996.0,0.00042129255193786713,-2.110423750024639e-05,-0.00033589780583502885,0.000477827057353966,-7.763874291634527e-05
94,983,997.0,0.0005313035234918752,4.272969985691107e-06,-0.0004507113584129787,0.0006145237125234023,-7.894721904583605e-05
95,983,1001.0,0.0004573117665305597,3.178467931107932e-05,-0.0005137643282389949,0.0005780999756250892,-8.900352978345012e-05
96,984,1001.0,0.0002979081947249995,7.933354676185741e-05,-0.0006596200442846398,0.0005360663627109749,-0.00015882462122411803
97,984,997.0,0.0003922961305121847,-8.065405426531267e-06,-0.0006238913392794913,0.0005627667360352114,-0.00017853601094955796
98,984,963.0,0.0006170787696324204,0.00012106428189974011,-0.0009649511462671324,0.0009115567990046645,-0.00017341374747250406
99,984,964.0,0.0004943412670058312,0.00023479816008077474,-0.0010115178071359587,0.000886712150648699,-0.00015757272356209303
103,985,976.0,0.0003392640245885835,-6.961887041248849e-05,-0.00022648523716251528,0.0003685322177091708,-9.88870635330758e-05
102,985,1002.0,0.00036646460956760336,-7.288067121281427e-05,-0.00026158569676495644,0.00040245353868679097,-0.00010886960033200187
100,985,977.0,0.0003797924049011763,-6.659944098420941e-05,-0.00018827277861059935,0.0003988320693722229,-8.563910545525603e-05
101,985,998.0,0.0004125298501653496,-6.944939534467253e-05,-0.00021816033661867956,0.0004360671284884641,-9.298667366778706e-05
104,986,998.0,0.0003871211502936623,-5.723667867747317e-05,-0.00022562775124609913,0.0004141217706320406,-8.423729901585144e-05
105,986,999.0,0.00043149314640074377,-5.8768957948092314e-05,-0.0002684674680825628,0.0004658400505928391,-9.311586214018764e-05
106,986,1003.0,0.0003765520094037656,-6.0391950811718555e-05,-0.00031736362231132506,0.0004280984051222605,-0.0001119383465302135
107,986,1002.0,0.00033968508591316823,-5.863829001238378e-05,-0.0002678539331340624,0.0003805271694333188,-9.948037353253435e-05
108,987,999.0,0.0003916346596159685,-4.3032585035183524e-05,-0.00028416841908019547,0.0004339581688962671,-8.535609431548216e-05
109,987,1000.0,0.00045388911086770983,-3.8807025415114555e-05,-0.0003506485393725751,0.0005099083197554695,-9.48262343028742e-05
110,987,1004.0,0.00038732166740996436,-3.494312042223258e-05,-0.00040305660371884114,0.00046806346593143705,-0.00011568491894370527
111,987,1003.0,0.00033559913008056677,-3.977896755137053e-05,-0.000328300063254963,0.00039725404435323245,-0.00010143388182403624
115,988,1004.0,0.0003111931646337593,1.8402014372854135e-06,-0.00042514631424688757,0.0004194086020612658,-0.00010637523599022115
114,988,1005.0,0.0003886276266367168,3.47287741811204e-05,-0.0005556869382222808,0.0005410838663742451,-0.00011772746555640786
112,988,1000.0,0.00037934176656067946,-1.6129148167029462e-05,-0.00038788044411626477,0.00045857583970668165,-9.536322131303165e-05
113,988,1001.0,0.00047255150551035394,1.2610798796516403e-05,-0.000509830251595237,0.0005859003691855171,-0.00010073806487864674
116,989,1001.0,0.00028605651012753204,5.3252480115671284e-05,-0.0006216873198721246,0.0005015779953741255,-0.00016226900513092212
117,989,964.0,0.0004280881771621531,0.00019805232853136053,-0.0009085188301032124,0.0007816646820463043,-0.0001555241763527906
118,989,965.0,0.0003241934550540391,0.00028851789394972107,-0.0008913356870124609,0.0007523803522390216,-0.00013966900323526132
119,989,1005.0,0.00020620904464038747,0.0001228316446286929,-0.0006085329174754742,0.00047162948748278005,-0.0001425887982136997
120,990,976.0,0.00035423679964090467,-6.797916380953464e-05,-0.0002483003733031175,0.0003880366552621296,-0.00010177901943075955
121,990,1002.0,0.00038568813133907365,-6.786580184309622e-05,-0.000291706408426534,0.00042854230122063537,-0.00011071997172465794
122,990,1006.0,0.0003262675351168535,-6.777061741613643e-05,-0.00032792772411238333,0.0003855698673851994,-0.00012707294968448236
123,990,975.0,0.0003019232695468804,-6.789537308106142e-05,-0.0002801859360561927,0.00034899993229167665,-0.00011497203582585766
124,991,1002.0,0.0003556321912101968,-5.642886458535185e-05,-0.00029142445267573217,0.00040195187894572263,-0.00010274855232087767
125,991,1003.0,0.0003954670902762622,-5.455942589687406e-05,-0.0003476526876171051,0.0004547891344590071,-0.000113881470079619
126,991,1007.0,0.0003292133282799571,-5.317739966673835e-05,-0.00038596016783766507,0.0004096739599964166,-0.00013363803138319785
127,991,1006.0,0.0002983801543296853,-5.523474955833469e-05,-0.000324523118393729,0.00036155121945737273,-0.00011840581468602212
130,992,1008.0,0.00032615589932935736,-2.4058287501731927e-05,-0.00046665207984792484,0.00044277390780091255,-0.00014067629597328712
