,Element,NID,E1,E2,E12,E_max,E_min
47,67,107.0,0.0014953504903749484,-0.0004934531032544199,-5.4759283128757996e-08,0.0014953504907518809,-0.0004934531036313522
46,67,108.0,0.0014953504903749484,-0.0004934546095427476,-1.8728317417726625e-08,0.001495350490419039,-0.0004934546095868381
44,67,112.0,0.0014953209353911756,-0.0004934531032544199,-5.352372570155417e-08,0.0014953209357512955,-0.0004934531036145397
45,67,111.0,0.0014953212356631565,-0.0004934546095427476,-1.7505312983889798e-08,0.0014953212357016773,-0.0004934546095812683
48,68,113.0,0.001495303033855068,-0.0004934731697981365,-2.1111307921262146e-07,0.0014953030394576003,-0.0004934731754006687
49,68,112.0,0.0014953044802445692,-0.0004934531032544199,-3.7373370134763384e-08,0.0014953044804201523,-0.0004934531034300029
50,68,107.0,0.0014954439630022534,-0.0004934531032544199,-2.1247906940857764e-08,0.0014954439630590027,-0.0004934531033111691
51,68,106.0,0.0014954439630022534,-0.0004934731697981365,-1.94820400360729e-07,0.001495443967773064,-0.0004934731745689471
55,69,105.0,0.001495609273337077,-0.0004935688477169033,-2.901463004786886e-07,0.0014956092839174362,-0.0004935688582972625
52,69,114.0,0.0014952790489155751,-0.0004935688477169033,-3.670325123064644e-07,0.0014952790658491054,-0.0004935688646504337
53,69,113.0,0.0014952824735046805,-0.0004934731697981365,4.469918405552997e-08,0.0014952824737558448,-0.0004934731700493007
54,69,106.0,0.001495609273337077,-0.0004934731697981365,1.2078804818155264e-07,0.0014956092751708062,-0.0004934731716318655
59,70,104.0,0.0014953286556573867,-0.0004938183840565063,8.333159855419825e-07,0.0014953287429329233,-0.0004938184713320429
58,70,105.0,0.0014953286556573867,-0.0004935688477169033,7.91394361550346e-07,0.0014953287343825359,-0.0004935689264420526
56,70,115.0,0.00149536199448767,-0.0004938183840565063,6.348682899601221e-07,0.0014953620451439275,-0.0004938184347127639
57,70,114.0,0.001495361645152387,-0.0004935688477169033,5.950260665438245e-07,0.0014953616896557034,-0.0004935688922202198
62,71,104.0,0.0014922385486329515,-0.0004938183840565063,2.075566734004164e-06,0.0014922390909104688,-0.0004938189263340236
60,71,116.0,0.0014958996257941268,-0.0004935900476063617,6.907590718731316e-06,0.0014959056216364746,-0.0004935960434487096
61,71,115.0,0.0014958608545070327,-0.0004938183840565063,2.2533492516074727e-06,0.0014958614924969564,-0.0004938190220464299
63,71,103.0,0.0014922385486329515,-0.0004935900476063617,6.727905309082682e-06,0.0014922442470829645,-0.0004935957460563747
67,72,102.0,0.0014814541756570793,-0.0004918726701133954,2.258013090554456e-05,0.0014815187677980398,-0.0004919372622543558
66,72,103.0,0.0014814541756570793,-0.0004935900476063617,1.5470925669724966e-06,0.0014814544786243516,-0.0004935903505736342
65,72,116.0,0.0014976552074616525,-0.0004935900476063617,2.8699298544876406e-06,0.0014976562415498786,-0.0004935910816945877
64,72,117.0,0.0014978304769718183,-0.0004918726701133954,2.391727919782982e-05,0.0014979023489471355,-0.0004919445420887125
68,73,118.0,0.0014994960868689525,-0.0004755526674470905,3.76302495479347e-05,0.0014996753112036046,-0.0004757318917817425
69,73,117.0,0.001499157112141606,-0.0004918726701133954,-3.1827177557133823e-06,0.0014991583840570154,-0.0004918739420288047
70,73,102.0,0.0014636880293075714,-0.0004918726701133954,-1.741326553519884e-05,0.0014637267925899284,-0.0004919114333957523
71,73,101.0,0.0014636880293075714,-0.0004755526674470905,2.32637017462331e-05,0.0014637577963496516,-0.00047562243448917064
74,74,101.0,0.001484348614344308,-0.0004755526674470905,-5.129989486230002e-05,0.0014846842471437536,-0.000475888300246536
75,74,100.0,0.001484348614344308,-0.0005081385743224174,-2.146972956661858e-05,0.0014844064485817236,-0.0005081964085598329
72,74,119.0,0.001510359614537743,-0.0005081385743224174,-4.988365291018482e-05,0.0015106677643067486,-0.000508446724091423
73,74,118.0,0.0015101110298269445,-0.0004755526674470905,-7.94422689819052e-05,0.0015109052920551991,-0.00047634692967534506
76,75,98.0,0.0013225431576790007,-0.0002138201818941044,-0.0008942534107597745,0.0014431952003831079,-0.0003344722245982115
77,75,119.0,0.0013297174812194612,-0.0005081385743224174,-3.5787239174786545e-05,0.0013298916794522056,-0.0005083127725551619
78,75,100.0,0.0018677917467539787,-0.0005081385743224174,-0.0002197362344424844,0.0018728614666087585,-0.0005132082941771972
79,75,99.0,0.0018677917467539787,-0.0002138201818941044,-0.0010806550592977054,0.0019996881720706038,-0.00034571660721072943
83,123,216.0,0.00033182722453632533,0.0,-5.5855564506753625e-05,0.0003341613098971711,-2.334085360845747e-06
80,123,185.0,0.00032914374622668125,0.0,0.0,0.00032914374622668125,0.0
