,Element,NID,E1,E2,E12,E_max,E_min
0,1,1.0,-0.0006069864110974713,0.001821554512933434,-1.6108091938327532e-05,0.0018215812231866541,-0.0006070131213506913
1,1,2.0,-0.0006069864110974713,0.001855064891657668,-1.5821728560866215e-05,0.0018550903099450549,-0.0006070118293848581
2,1,25.0,-0.00060670004772001,0.001855064891657668,1.7688650163367667e-05,0.0018550966660465576,-0.0006067318221088995
3,1,24.0,-0.00060670004772001,0.001821554512933434,1.7402286785906567e-05,0.0018215856912643567,-0.0006067312260509327
4,2,2.0,-0.0006154109763988303,0.001855064891657668,-1.5821728560866215e-05,0.0018550902232679794,-0.0006154363080091417
5,2,3.0,-0.0006154109763988303,0.0018766906073167118,-1.3979472925652317e-05,0.001876710211666634,-0.0006154305807487526
6,2,26.0,-0.0006135687207636164,0.0018766906073167118,7.646242733391154e-06,0.0018766964766743209,-0.0006135745901212254
7,2,25.0,-0.0006135687207636164,0.001855064891657668,5.803987098177473e-06,0.0018550683030812503,-0.0006135721321871985
8,3,3.0,-0.000617590351682665,0.0018766906073167118,-1.3979472925652317e-05,0.0018767101945376236,-0.0006176099389035767
9,3,4.0,-0.000617590351682665,0.001884744066094727,-8.368011349540474e-06,0.0018847510619040882,-0.0006175973474920262
10,3,27.0,-0.0006119788901065531,0.001884744066094727,-3.1455257152538524e-07,0.0018847440760020456,-0.0006119789000138719
11,3,26.0,-0.0006119788901065531,0.0018766906073167118,-5.92601414763712e-06,0.001876694135064564,-0.0006119824178544053
15,4,27.0,-0.0006079992015051795,0.001884744066094727,-6.927442677657006e-06,0.0018847488790020587,-0.0006080040144125114
14,4,28.0,-0.0006079992015051795,0.0018861846347666105,1.4405686719200055e-06,0.0018861848427743258,-0.0006079994095128949
12,4,4.0,-0.0006163672128547565,0.001884744066094727,-8.368011349540474e-06,0.001884751065325287,-0.0006163742120853166
13,4,5.0,-0.0006163672128547565,0.0018861846347666105,3.6483670213700517e-17,0.0018861846347666105,-0.0006163672128547567
16,5,5.0,-0.000616367212854708,0.0018861846347666105,3.6483670213700517e-17,0.0018861846347666105,-0.0006163672128547081
17,5,6.0,-0.000616367212854708,0.0018847440660947113,8.368011349563133e-06,0.0018847510653252713,-0.000616374212085268
18,5,29.0,-0.0006079992015051814,0.0018847440660947113,6.927442677663945e-06,0.0018847488790020431,-0.0006080040144125132
19,5,28.0,-0.0006079992015051814,0.0018861846347666105,-1.4405686718627596e-06,0.0018861848427743258,-0.0006079994095128966
20,6,6.0,-0.000617590351682642,0.0018847440660947113,8.368011349563133e-06,0.0018847510619040726,-0.0006175973474920032
21,6,7.0,-0.000617590351682642,0.0018766906073166922,1.3979472925663592e-05,0.0018767101945376043,-0.000617609938903554
22,6,30.0,-0.0006119788901065415,0.0018766906073166922,5.926014147644492e-06,0.0018766941350645445,-0.0006119824178543939
23,6,29.0,-0.0006119788901065415,0.0018847440660947113,3.145525715440335e-07,0.00188474407600203,-0.0006119789000138603
24,7,7.0,-0.0006154109763988177,0.0018766906073166922,1.3979472925663592e-05,0.0018767102116666148,-0.0006154305807487403
25,7,8.0,-0.0006154109763988177,0.0018550648916576455,1.5821728560875756e-05,0.0018550902232679569,-0.0006154363080091291
26,7,31.0,-0.0006135687207636056,0.0018550648916576455,-5.803987098170968e-06,0.0018550683030812277,-0.0006135721321871879
