,Element,NID,S1,S2,S12,S_max,S_min
0,10344,10753,461.5279697503707,1508.991576506972,-483.5347927572595,1562.1015849121,408.4179613452427
1,10344,9,204.73595171891455,730.8339461086201,-377.598478538124,791.5748926640238,143.99500516351094
2,10344,12151,280.05565671140295,55.088116116956186,-546.5346703339897,463.0843820037049,-127.94060917534574
3,10344,12171,724.8816536417359,796.0258507457015,-822.6165371252615,1173.2973860109075,347.6101183765297
4,10345,10754,575.7644424924067,1349.3106213505746,-802.2647110497641,1519.7633293819622,405.3117344610191
5,10345,10753,435.6612619976198,924.7555289421296,-774.627782983281,1138.264452117852,222.15233882189722
6,10345,12171,418.45496658614195,438.67992692370746,-1016.576507897867,936.956285497102,-79.82139198725258
7,10345,12169,607.455810833091,1214.646756718496,-938.9508020351602,1470.1374697542353,351.96509779735175
8,10346,12169,851.7170205366185,903.4429474973066,-740.518276480375,1248.7412997953606,506.41866823856424
9,10346,12171,709.2703154820076,995.7913175071786,-849.583650723304,1300.8294513848427,404.2321816043436
10,10346,12151,490.3972468981806,844.2295143290308,-748.324630345278,1081.1935039152247,253.43325731198655
11,10346,12152,686.5736772913319,834.8324415893396,-706.0247011446168,1121.4146962839222,399.9914225967493
15,10347,12170,899.0287515552077,1293.1821377389929,-1169.9586886618138,1713.3898655211847,478.8210237730159
14,10347,12169,799.3549757935853,1070.9546156163924,-1115.7330661632798,1509.3121433201684,360.99744808980927
12,10347,10755,802.7521384083648,1369.4142973211249,-1088.9458475764734,1699.864339539588,472.3020961899016
13,10347,10754,721.1044775952332,1121.997143341938,-1050.96310735442,1483.964888899584,359.1367320375872
16,10348,10756,1049.6551974463762,1274.3982055697957,-1240.877682839106,1792.5595800062083,531.4938230099633
17,10348,10755,1032.640048204737,1222.8371472617976,-1251.4824782295004,1760.665001394304,494.8121940722309
18,10348,12170,997.1576629163555,1193.9098528594384,-1271.3381027791902,1738.770105552111,452.2974102236832
19,10348,12168,1009.6795398368374,1246.0776719579483,-1263.1249753157344,1770.4065780777341,485.35063371705166
20,10349,12170,764.7818286921747,1238.7436055079675,-1024.7958934765015,1566.3081955977482,437.2172386023941
21,10349,12169,629.0903567338844,1020.6723775294246,-926.0974975107358,1327.6221188879565,322.14061537535264
22,10349,12173,827.223766572653,934.5124324855392,-927.3904986555085,1347.6560585720324,414.0801404861598
23,10349,12172,1041.4896564842256,1202.0295497087639,-1056.1189622557852,1655.8851313557193,587.6340748372701
27,10350,12165,968.1890443307434,1058.613444622242,-998.5756108781817,1514.7319294561803,512.0705594968051
26,10350,12153,870.1477744181152,921.0403318796111,-942.2096999340401,1367.385630822407,423.80247547531945
24,10350,12172,889.0846413039019,1133.9502925396414,-960.1412735115035,1506.954257101759,516.0806767417844
25,10350,12173,745.2665109780321,892.6902764432891,-875.9658549393604,1263.1208105218675,374.83597689945367
28,10351,12168,953.5908216858111,1233.1888668427996,-1141.0146639760355,1680.7759034842945,506.00378504431615
29,10351,12170,902.7863533945093,1113.3942371045018,-1108.2229658625272,1572.1190672873195,444.06152321169145
30,10351,12172,953.1520597193733,1082.7825747952688,-1129.082496408743,1586.217120190732,449.7175143239101
31,10351,12188,1036.7057171486267,1215.5092982831923,-1177.9984577584307,1721.8530673107307,530.3619481210882
32,10352,12173,1023.6923295071387,982.5818230128505,-880.1525861908043,1443.6931591605085,562.5809933594805
33,10352,12169,801.0429726685256,1004.0382815260401,-906.0894074519185,1366.815629039754,438.26562515481163
34,10352,12152,618.0132202719682,923.3715292552416,-861.1623407848218,1227.541440115368,313.84330941184186
35,10352,12153,745.2171319917037,899.6221923061221,-838.6003665642996,1248.7679638496693,396.07136044815655
38,10353,12188,979.3142503901661,1161.9825962183854,-1220.502694707287,1687.6967504949762,453.6000961135752
39,10353,12166,1023.5899822255908,1085.3270059747438,-1171.3147223708906,1640.9287915032412,467.98819669709314
37,10353,12168,1165.44791533361,1190.009322776676,-1233.3338681182565,1794.517823926452,560.9394141838343
36,10353,12174,1139.4148804892002,1112.6832180136403,-1185.5161814057922,1718.9578108146304,533.14028768821
40,10354,10757,1259.1026978640643,1195.9608752153335,-1328.6092310135257,1892.586178770469,562.4773943089289
41,10354,10756,1268.8201991502142,1225.4078488097275,-1364.4484421011732,1929.683467940511,564.5445800194307
42,10354,12168,1170.3149481730197,1200.4352108769021,-1365.3982982924676,1868.2403193793039,502.509839670618
43,10354,12174,1158.8160827478468,1166.9190149408041,-1324.7588058831032,1825.2593421349256,500.4757555537253
