,Element,NID,E1,E2,E12,E_max,E_min
0,501,10.0,1.0259172328667271e-05,0.00010892025284571028,-0.0002547789578279426,0.000196197111874968,-7.701768670059046e-05
1,501,9.0,1.0259172328667271e-05,7.50184044439255e-05,-0.00021908645417648463,0.0001568673230742004,-7.158974630160765e-05
2,501,550.0,4.627919495324255e-05,4.2365493808844176e-05,-0.0002189217917904565,0.000153800730349909,-6.515604158782227e-05
3,501,560.0,7.146664906429456e-05,7.50184044439255e-05,-0.00027722321638320275,0.00021186551066021124,-6.538045715199118e-05
4,502,11.0,6.971756944585718e-05,3.8617376551168786e-05,-0.00031581918920813197,0.00021284086575086504,-0.00010450591975383908
5,502,10.0,6.971756944585718e-05,5.378026666549488e-05,-0.00031466350572678485,0.0002192823426488265,-9.578450653747444e-05
6,502,560.0,7.187870842229396e-05,7.03150426073811e-05,-0.0002850485129203065,0.000213623276375221,-7.142952534554592e-05
7,502,558.0,7.083784823505926e-05,4.232978657899911e-05,-0.00030083786648820755,0.00020767661297697217,-9.45089781629138e-05
11,503,551.0,8.07722976385733e-05,1.0481319423419149e-05,-0.0001773745164906984,0.00014102405786077553,-4.977044079878309e-05
10,503,550.0,2.825744182662071e-05,4.223232987169727e-05,-0.00019422687774523894,0.00013260937826623117,-6.211960656791317e-05
8,503,558.0,0.00011917824453837149,1.8036801434520827e-05,-0.00021363117377109359,0.00018678944833878656,-4.957440236589425e-05
9,503,560.0,7.164359751968231e-05,7.974571475733978e-05,-0.00028092828907194667,0.00021621720584551,-6.482789356848791e-05
12,504,12.0,0.0001370008024388844,6.9557533378202e-05,-0.00031236237158777276,0.0002630593651527022,-5.650102933561581e-05
13,504,11.0,0.0001370008024388844,3.3619357824843165e-05,-0.00031861368907890736,0.0002527932180584598,-8.217305779473223e-05
14,504,558.0,0.00013032566659470016,2.3926958030352384e-05,-0.0003586743107476878,0.00026418776369581496,-0.00010993513907076242
15,504,559.0,0.000128900827441783,6.21526451390496e-05,-0.0003602163412118331,0.00027870092409860525,-8.764745151777266e-05
16,505,13.0,0.00032182066129770627,1.4960156681163655e-05,-0.0002653263046304404,0.00037122126045338534,-3.4440442474515444e-05
17,505,12.0,0.00032182066129770627,4.375085366769107e-05,-0.00044525867894896695,0.0004452634275304443,-7.969191256504697e-05
18,505,559.0,9.559960841696441e-05,4.950692606544183e-05,-0.0004450349599078151,0.00029626102912403817,-0.00015115449464163196
19,505,549.0,0.00011524920783419906,1.4960156681163655e-05,-0.00023227313037394934,0.00019160438667916393,-6.139502216380121e-05
23,506,561.0,5.188244517415064e-05,8.067710600347068e-05,-0.0002677814072830683,0.00020094233031243833,-6.838277913481702e-05
22,506,562.0,7.726499536479803e-05,7.437849421296162e-05,-0.00030211439951812954,0.0002268858390378935,-7.524234946013384e-05
21,506,558.0,0.0001097527930113782,7.806540674148718e-05,-0.00027426910711242803,0.00023195586148718706,-4.413766173432169e-05
20,506,559.0,0.00010339904515630285,8.291791040844205e-05,-0.0002456582325217737,0.00021641374550578646,-3.0096789941041552e-05
