,NID,U1,U2
197,484,0.0012345322780546771,-7.098248227726706e-05
198,485,0.0012911602321661886,-7.133721981514547e-05
199,486,0.0013477832916954176,-7.188554925371505e-05
200,487,0.0014043996975883738,-7.26883717688304e-05
201,488,0.0014610105542974816,-7.381777022639806e-05
202,489,0.001517621899617917,-7.535190789236361e-05
203,490,0.001574253581867418,-7.736269666557567e-05
204,491,0.0016309580162411105,-7.98883455535552e-05
205,492,0.0016878560182228188,-8.287583209827447e-05
206,493,0.0017451783304475207,-8.60565976767099e-05
207,494,0.0018031908237292978,-8.884982238100763e-05
208,495,5.118208945740642e-05,-2.3725378731625353e-05
209,496,0.00010618447341809475,-4.56209975432652e-05
210,497,0.00016309362171652758,-6.209785930548239e-05
211,498,0.00021974512649788091,-7.314192068698714e-05
212,499,0.0002760104945569279,-8.033647640693327e-05
213,500,0.00033204061381116804,-8.483438237783021e-05
214,501,0.00038799400424897813,-8.750454329241311e-05
215,502,0.0004439727650272126,-8.896334633805038e-05
216,503,0.000500030567322224,-8.964590492835828e-05
217,504,0.000556188478622084,-8.985309872035514e-05
218,505,0.000612446887729861,-8.978813420178612e-05
219,506,0.0006687970518962276,-8.958400153865176e-05
220,507,0.0007252255639806556,-8.932434961879928e-05
221,508,0.0007817182381792256,-8.90592178568557e-05
222,509,0.0008382619915311431,-8.881675648377591e-05
223,510,0.0008948456711713187,-8.861186744263031e-05
224,511,0.0009514605896468139,-8.845255117684582e-05
225,512,0.0010080987674209725,-8.834462055273219e-05
226,513,0.0010647546206919137,-8.829529971891046e-05
227,514,0.0011214226740294422,-8.83161386174629e-05
228,515,0.0011780968959036661,-8.842551620660122e-05
229,516,0.0012347693656804609,-8.86509000838302e-05
230,517,0.0012914285689471562,-8.903087934559422e-05
231,518,0.0013480576175556205,-8.961682262743329e-05
232,519,0.0014046301308434498,-9.047376744110264e-05
233,520,0.0014611095517198741,-9.167993348105338e-05
234,521,0.001517445111006603,-9.332365359403824e-05
235,522,0.0015735721450424055,-9.549553781135206e-05
236,523,0.0016294204696590464,-9.827107333815866e-05
237,524,0.001684948288245705,-0.00010166655724773146
238,525,0.0017402394315543667,-0.00010552551282193329
239,526,0.0017956843890954974,-0.00010912564354972494
240,527,5.4809638571611994e-05,-3.301593450205737e-05
241,528,0.00011467791927092384,-6.091061830650558e-05
242,529,0.0001716709896476545,-7.842022385564389e-05
243,530,0.0002270715006712387,-8.99301558654538e-05
244,531,0.00028182259819346827,-9.732321560053996e-05
245,532,0.00033645966963261704,-0.00010196549156281862
246,533,0.00039124706408332253,-0.00010475082839191602
247,534,0.000446298570428599,-0.00010630532226580624
248,535,0.000501644992380624,-0.00010706545981282072
249,536,0.0005572735821169445,-0.00010733362233813081
250,537,0.000613149692105081,-0.00010731504238105025
251,538,0.0006692325360366673,-0.00010714517587898506
252,539,0.0007254813963683202,-0.00010691020851401308
253,540,0.0007818599736875287,-0.00010666253943554676
254,541,0.000838338073408596,-0.00010643237051449815
255,542,0.000894891897779519,-0.00010623630688467345
256,543,0.0009515038880332587,-0.0001060837142388461
257,544,0.0010081602114468953,-0.00010598146313698544
258,545,0.0010648516650116975,-0.00010593755566442028
259,546,0.0011215705595816142,-0.00010596404849949674
260,547,0.0011783091245411701,-0.00010607953347586347
261,548,0.0012350570434468168,-0.00010631133414705174
262,549,0.0012917982709580852,-0.00010669743269157967
263,550,0.0013485072085113112,-0.00010728799299320687
264,551,0.0014051416146930442,-0.00010814614074116464
265,552,0.0014616373808868809,-0.00010934755937113082
266,553,0.001517897046263817,-0.00011097808973457068
267,554,0.001573776842381274,-0.00011312840835844015
268,555,0.0016290693264176775,-0.0001158834619547504
269,556,0.0016834851034432112,-0.00011930248663231894
270,557,0.0017366590269916387,-0.0001233508289187635
271,558,0.0017883789511235662,-0.000127657735594139
272,559,0.0018689346864658326,-0.0001400487604176274
273,560,0.0019191648554820115,-0.00013501575110992317
274,561,0.0019746603092213296,-0.00013058233615772602
275,562,0.002034181576007587,-0.0001270629828669868
276,563,0.0020972919217658622,-0.00012481038211569485
277,564,0.0021626132434982123,-0.00012323563205918396
278,565,0.0022310008237638145,-0.00012241371440893214
279,566,0.002302185756638649,-0.00012258079904662217
280,567,0.0023356115361570576,-0.00010183122903070686
281,568,0.0023625998436399447,-7.913894235666011e-05
282,569,0.0023827011937155116,-5.4369074297538554e-05
283,570,0.0023951106615196674,-2.7716325662052033e-05
284,571,0.0023993554208734343,0.0
285,572,0.002327398021899214,0.0
286,573,0.002258414007022809,0.0
287,574,0.0021918427570128064,0.0
288,575,0.002126733567979045,0.0
289,576,0.002063536924375141,0.0
290,577,0.0020017614882602134,0.0
291,578,0.001941163563831245,0.0
292,579,0.0022644879873127237,-0.00010132471903296095
293,580,0.0022918369075125766,-7.85482180196353e-05
294,581,0.0023111560888430145,-5.403007619475473e-05
295,582,0.002322403465576152,-2.7693424142728728e-05
296,583,0.0021949083732936883,-0.00010149773434556607
297,584,0.002224227073054811,-7.877767017027627e-05
298,585,0.0022425806896146485,-5.4695333013227824e-05
299,586,0.0022509026148505302,-2.852200826165394e-05
300,587,0.0021232641927138745,-0.00010196058668932327
301,588,0.0021618478512110944,-7.910480971198924e-05
302,589,0.002178366212429446,-5.6652817576762434e-05
303,590,0.0021750505175084154,-3.1177614782865535e-05
304,591,0.0020538791218710903,-0.00011039666363836788
305,592,0.0020594940098370095,-9.5578307366429e-05
306,593,0.0020704218595565265,-7.967001039737343e-05
307,594,0.00208191235024207,-6.214446461244072e-05
308,595,0.0020937086906988207,-4.4172823383131957e-05
309,596,0.002113374687887656,-2.4489942170627122e-05
310,597,0.002100059805694518,-9.180825319303449e-05
311,598,0.0021158711862103437,-7.789831733743438e-05
312,599,0.002127907733309284,-6.060169538568215e-05
313,600,0.0021325994276023418,-4.541098295777095e-05
314,601,0.0019956060550999173,-0.0001156812241465684
315,602,0.0020091199223325877,-9.976476971395094e-05
316,603,0.002021082735748775,-8.237481380915993e-05
317,604,0.0020322628861532428,-6.371088322535055e-05
318,605,0.002043220504425413,-4.392927599497008e-05
319,606,0.002054881575267543,-2.2855479962831707e-05
320,607,0.0019410839887700905,-0.00012075095008625947
321,608,0.0019565525924659178,-0.00010404810842033616
322,609,0.0019689152343419095,-8.546224390276425e-05
323,610,0.001979490383125038,-6.55227332531856e-05
324,611,0.0019886768211734773,-4.457823391242416e-05
325,612,0.0019965153514103044,-2.2668274022642997e-05
326,613,0.0018892511793741882,-0.00012605097828323464
327,614,0.0019037269206892123,-0.00010816385486497845
328,615,0.0019154842176726011,-8.836898623053932e-05
329,616,0.0019250903605552586,-6.737327595836446e-05
330,617,0.0019327047628201937,-4.5485983122993797e-05
331,618,0.0019381964323468598,-2.2950710929977162e-05
332,758,0.002887342442363198,0.0
333,765,0.002715854176330017,-0.0001384584331700023
