,Element,NID,E1,E2,E12,E_max,E_min
0,26234,4322.0,0.00010987287256711623,-0.00017702585983380686,0.00018127894280566687,0.00013610919945684767,-0.00020326218672353833
1,26234,50.0,0.00010987287256711623,-0.00042148041888384353,0.0001567023646658755,0.00012118537438520242,-0.0004327929207019297
2,26234,27058.0,7.20381555534208e-05,-0.0003844208525117381,-0.00021590039311436549,9.628033596820982e-05,-0.0004086630329265271
3,26234,27073.0,7.85007769243673e-05,-7.08536091319295e-05,-0.00012009405881870105,9.964805310659722e-05,-9.200088531415943e-05
4,26235,27073.0,3.5041630397941725e-05,-0.00020042388845707308,0.0001336001951072925,5.267229171471068e-05,-0.00021805454977384203
5,26235,27058.0,3.5041630397941725e-05,-0.0003182161795047602,0.00012741848790496363,4.6180235493750444e-05,-0.0003293547846005689
6,26235,27059.0,2.2760665243898304e-05,-0.000296541619897452,-0.00010545755062538534,3.1242836059055385e-05,-0.0003050237907126091
7,26235,27074.0,2.4684280036497974e-05,-0.00015248401160954214,-6.124301035821678e-05,2.9827544668628353e-05,-0.00015762727624167252
11,26236,27075.0,-5.04530648421167e-05,-0.0001948768296884105,-7.464693983692816e-05,-4.137781808819839e-05,-0.00020395207644232881
10,26236,27060.0,-4.539950382093094e-05,-0.00022105416839506356,-6.118880377352018e-05,-4.022330002752691e-05,-0.0002262303721884676
8,26236,27074.0,-8.549515503817467e-05,-0.00020078086273968504,-2.4383215438777278e-05,-8.421998194604099e-05,-0.00020205603583181873
9,26236,27059.0,-8.549515503818161e-05,-0.00022312200782044055,-7.267565375668195e-06,-8.539927851374099e-05,-0.00022321788434488118
12,26237,27075.0,-0.0001522531102817054,-0.00014035441538106947,-0.00013122369061579,-8.042274143833564e-05,-0.00021218478422443924
13,26237,27060.0,-0.0001522531102817054,-0.00016215802281565575,-0.0003026139772447367,-5.817549753936197e-06,-0.00030859358334342496
14,26237,27061.0,-0.0005889172811558985,-0.0001627677823716851,-0.0003629577989621366,-9.595784160484655e-05,-0.000655727221922737
15,26237,27076.0,-0.0005460879558513848,-0.00013828434780264456,-0.00016505377805675625,-0.0001222165332495964,-0.0005621557704044329
16,26238,27061.0,0.0004935651777792857,0.00044536768576414545,0.0005323024614201366,0.0007367064496725184,0.0002022264138709128
17,26238,27062.0,0.0004935651777792788,0.0003679036138217258,0.0015637387625040272,0.0012151242456223056,-0.00035365545402130105
18,26238,27077.0,0.0009134230017835421,0.000375004947906904,0.001437651671511081,0.0014117972487215679,-0.00012336929903112182
19,26238,27076.0,0.0008840711226307633,0.00044635385471188246,0.000489843383926783,0.0009936721313259461,0.00033675284601669973
23,26239,27077.0,0.0014549618400166164,0.00035655594654120885,0.0012769383502414522,0.0017479386628558823,6.357912370194313e-05
22,26239,27078.0,0.0014598638484926152,7.697928885672545e-05,0.0015480396077960923,0.0018063035866064808,-0.0002694604492571402
20,26239,27062.0,0.0013443315522779498,0.0003537404191058277,0.001391755820683821,0.0017031810344872505,-5.109063103473179e-06
21,26239,27063.0,0.0013443315522779498,5.4321363699491934e-05,0.0016874146393813377,0.001761340399968142,-0.0003626874839907004
24,26240,27063.0,0.002021981223584407,1.4566364979927068e-06,0.0017523750188144227,0.002349005157217863,-0.00032556729713546307
25,26240,27064.0,0.0020219812235844,-0.00036213120818638384,0.0007649309764157924,0.0020818346975333447,-0.0004219846821353283
26,26240,27079.0,0.0016439591322196523,-0.00034142335426977973,0.0006819781340761805,0.0017008913682541715,-0.0003983555903042989
27,26240,27078.0,0.001652714804125932,7.766702048565312e-07,0.0016145603537072867,0.0019817029586747066,-0.00032821148434391796
31,26241,27079.0,0.0016170959382385205,-0.000436445128750621,0.0012502907915630385,0.0017924337585621727,-0.0006117829490742731
28,26241,27064.0,0.002300048652626535,-0.00043453933027794416,0.0013226784904826344,0.002451590549727681,-0.0005860812273790902
29,26241,27065.0,0.0023000486526265143,-0.0005386220576066181,-0.000495485724032102,0.002321508000430449,-0.0005600814054105526
30,26241,27080.0,0.0016121451578648,-0.0005347440720172248,-0.00046712307642900186,0.0016372606612054326,-0.0005598595753578575
32,26242,27065.0,0.002298946878802499,-0.000538227222619478,0.0004964651112916996,0.002320501703785489,-0.0005597820476024682
33,26242,27066.0,0.002298946878802513,-0.0004345217380300609,-0.001319528053634833,0.0024498591830350597,-0.0005854340422626076
34,26242,27081.0,0.0016168096706253784,-0.000436420629029665,-0.0012473218103414424,0.0017913987459376736,-0.0006110097043419602
35,26242,27080.0,0.0016118648019232268,-0.0005343632925986124,0.00046804062413088876,0.0016370855237049335,-0.0005595840143803191
38,26243,27082.0,0.0016512064316055591,7.112796153526009e-07,-0.0016094045027752746,0.0019785989881210874,-0.00032668127690017564
39,26243,27081.0,0.0016424922392694816,-0.0003409273982019163,-0.0006812303614173593,0.001699356245262399,-0.00039779140419483384
36,26243,27066.0,0.002018723469344723,-0.0003616012828498317,-0.0007642213025391004,0.0020785591057623284,-0.000421436919267437
37,26243,27067.0,0.002018723469344723,1.3901304883284608e-06,-0.0017469873767673866,0.002344372981959418,-0.0003242593821263665
43,26244,27082.0,0.0014568721885882055,7.702840897033745e-05,-0.0015447553628779032,0.0018025947825779066,-0.00026869418501936364
42,26244,27083.0,0.0014519378575212002,0.0003555697028672735,-0.001271815414623234,0.0017433277166960387,6.417984369243518e-05
40,26244,27067.0,0.001340578101940812,5.445439351931284e-05,-0.0016838446234044152,0.001756931995811502,-0.00036189950035137725
41,26244,27068.0,0.001340578101940812,0.000352764602250687,-0.0013862363060228589,0.0016977627993424531,-4.420095150954053e-06
44,26245,27068.0,0.0004917585756958817,0.00036697963594557823,-0.0015589488499788556,0.0012113363846527163,-0.00035259817301125645
45,26245,27069.0,0.0004917585756958817,0.0004448167027642125,-0.0005302592885188528,0.0007344541531338687,0.0002021211253262255
46,26245,27084.0,0.0008812245938441959,0.0004458076201837944,-0.0004876939614753828,0.0009904080390844942,0.00033662417494349615
47,26245,27083.0,0.0009104983082383888,0.0003741151634466416,-0.0014329617280041118,0.0014073371587573844,-0.00012272368707235402
51,26246,27069.0,-0.0005874283916901535,-0.00016335626497122045,0.00036343058097423886,-9.614380288820967e-05,-0.0006546408537731643
50,26246,27084.0,-0.0005447070444685453,-0.00013901744674550318,0.00016604394743174183,-0.000122685010144831,-0.0005610394810692175
48,26246,27070.0,-0.0001518651057756254,-0.00016275010708296578,0.00030342696480151893,-5.4965345157795005e-06,-0.00030911867834281165
49,26246,27085.0,-0.0001518651057756254,-0.00014107528705235102,0.00013246877450969613,-8.001645985955915e-05,-0.00021292393296841726
52,26247,27071.0,-8.468381584773865e-05,-0.00022426280856942618,8.104986771353961e-06,-8.456625602008896e-05,-0.00022438036839707586
53,26247,27086.0,-8.468381584775253e-05,-0.00020106231165109182,2.4758474768380584e-05,-8.338160142434481e-05,-0.00020236452607449954
54,26247,27085.0,-5.0587942987581624e-05,-0.00019493118004988166,7.66594771291762e-05,-4.10410729140376e-05,-0.00020447805012342566
55,26247,27070.0,-4.5670839780964645e-05,-0.00022211542972905567,6.399659282082387e-05,-4.004717424707951e-05,-0.0002277390952629408
58,26248,27086.0,2.4575592134215563e-05,-0.00015195564261092785,6.2896416955463e-05,3.0010609906876975e-05,-0.00015739066038358927
56,26248,27072.0,3.579897854313202e-05,-0.0003191323215718479,-0.00012675799725127973,4.677683306225606e-05,-0.00033011017609097193
57,26248,27087.0,3.579897854313202e-05,-0.00020031336038502182,-0.00013345659159996054,5.3352265271831384e-05,-0.0002178666471137212
59,26248,27071.0,2.249113313985973e-05,-0.0002972688478774641,0.0001080625775738489,3.1374265181788964e-05,-0.0003061519799193933
63,26249,27072.0,7.167889979509123e-05,-0.00038453336524076954,0.0002175842145312884,9.629421530954897e-05,-0.0004091486807552273
62,26249,27087.0,7.81842366599228e-05,-7.085110474738747e-05,0.00012154593384308687,9.982392009803571e-05,-9.249078818550038e-05
61,26249,4338.0,0.00010976369004227216,-0.00017706229965046933,-0.00017987097505689845,0.0001356305788436196,-0.00020292918845181678
60,26249,34.0,0.00010976369004227216,-0.00042160652513848845,-0.0001551319549894653,0.0001208547686746688,-0.0004326976037708851
64,26250,4067.0,0.00014915585627453543,-0.00013007570091136224,0.00019414385005498552,0.0001795857311416456,-0.00016050557577847245
65,26250,4322.0,0.00014915585627453543,-0.00018308716473489528,0.00018572770512657877,0.00017335000819744217,-0.00020728131665780203
