,Element,NID,S1,S2,S12,S_max,S_min
0,10344,10753,514.0053759941768,1544.4954157092982,-468.34577737340436,1595.213621056249,463.28717064722593
1,10344,9,249.9240258304841,744.2489000617447,-372.20740181930455,806.479187187017,187.69373870521179
2,10344,12151,286.91610454695115,35.96759145899384,-558.8767835200863,467.7580308022225,-144.87433479627748
3,10344,12171,717.1966431657751,788.9708076875639,-831.8236885012909,1170.540962591356,335.62648826198296
4,10345,10754,606.6382045436466,1359.963577630063,-799.2273137368078,1532.4510109900425,434.15077118366696
5,10345,10753,463.14132894043917,925.1245606506462,-778.2282324430236,1146.6447369492942,241.6211526417913
6,10345,12171,403.02899086414914,413.2533784072128,-1035.3165435107705,925.8246988042606,-109.54232953289875
7,10345,12169,616.5081460636236,1214.5833766498918,-942.027367814496,1473.4681446575905,357.62337805592495
11,10346,12152,683.2132045401581,832.9950890033238,-702.9090600878726,1117.449301068746,398.75899247473586
10,10346,12151,464.1510350162444,839.1193844219571,-751.347277624478,1071.493517559305,231.77690187889647
8,10346,12169,866.1569790766408,908.2944326539289,-740.097508051849,1257.8737486290822,516.5776631014876
9,10346,12171,705.4551853910544,1002.6630425553284,-862.4072444712891,1310.1508716483168,397.967356298066
12,10347,10755,822.8678792180688,1374.0139676327074,-1087.2572864750373,1707.9264478162095,488.95539903456677
13,10347,10754,740.188037533741,1123.4689928317136,-1054.5149068425058,1492.8334125426313,370.8236178228234
14,10347,12169,803.3554192787512,1066.4773152556666,-1122.0980703083346,1511.1839291540844,358.64880538033344
15,10347,12170,899.837640123824,1290.0451790140264,-1172.096604470219,1712.6129188716789,477.2699002661718
16,10348,10756,1059.5260456013343,1276.607042163514,-1240.3611931062908,1797.6735737892723,538.4595139755762
17,10348,10755,1041.6326896128733,1222.38475128939,-1252.51700796249,1764.7547522513355,499.26268865092743
18,10348,12170,1001.5642567034536,1191.0553791072994,-1273.7735674500716,1740.205381371291,452.4142544394616
19,10348,12168,1014.2339338969207,1245.7512445701484,-1264.087217107777,1772.5493489047421,487.43582956232706
23,10349,12172,1044.4482445260603,1203.5046893083932,-1058.0370141223718,1658.9393805569903,589.0135532774635
22,10349,12173,829.8342720964906,936.131115435206,-929.0785417289765,1350.5524627856753,415.41292474602153
20,10349,12170,766.6607920057279,1239.6943687395838,-1027.0146473651614,1568.5358408191207,437.81931992619093
21,10349,12169,630.8291023780581,1021.8044025832144,-928.0944922908626,1329.859469633597,322.7740353276757
24,10350,12172,890.6023045873482,1135.469469973234,-961.1270542510475,1508.9504825226106,517.1212920379714
25,10350,12173,746.4847081406841,893.1288356493649,-876.7972500766675,1264.2946563966125,375.31888739343634
26,10350,12153,871.2264648600981,921.367701021829,-943.3947409770675,1368.6602326645143,423.9339332174127
27,10350,12165,969.4125610972958,1059.5216502741941,-999.8984998035762,1516.4423684880398,512.49184288345
31,10351,12188,1038.8837331972134,1215.5386216188288,-1179.5774838592,1723.5772541660083,530.8451006500338
28,10351,12168,958.680171670292,1234.087402306377,-1142.3484177763146,1683.9229453179491,508.8446286587201
29,10351,12170,908.3263628741413,1114.650547745226,-1110.3548865439175,1576.1692596882885,446.8076509310787
30,10351,12172,956.7253970526917,1083.4857232771246,-1131.5074963324014,1589.398409795251,450.81271053456544
32,10352,12173,1028.98228407947,984.2670567339668,-881.4104652239034,1447.8966556275054,565.3526851859315
33,10352,12169,801.8288229154557,1006.5976275743977,-907.7120470658598,1369.4742873783125,438.95216311154076
34,10352,12152,614.9507086392535,924.1569756346877,-861.7276747138204,1227.3155434939483,311.79214077999285
35,10352,12153,744.7108666775068,899.6168978509681,-838.7986679732059,1248.6551142630728,395.6726502654021
38,10353,12188,981.4513152253542,1161.6106122186993,-1222.4879082559419,1689.3768300441063,453.6850973999469
39,10353,12166,1026.8856739674284,1085.704327390025,-1172.4130930258082,1643.2388000941369,469.3512012633163
36,10353,12174,1144.29670652613,1113.6276530461903,-1186.4283198918347,1722.3745046250356,535.5498549472844
37,10353,12168,1170.2349719639217,1190.6461180210322,-1234.870595524291,1797.9601808288369,562.9209091561172
43,10354,12174,1163.5322415818857,1167.3622836505447,-1325.6441285003964,1828.2720932935636,502.6224319388665
42,10354,12168,1174.6993407724865,1199.8625154103331,-1366.6064138548695,1870.6999568993442,503.8618992834753
41,10354,10756,1274.0986124613491,1225.3599633352553,-1365.2895112210779,1932.8088779478303,566.6496978487738
40,10354,10757,1264.6774862751608,1196.8110961043817,-1329.1640949949224,1896.192079964083,565.2965024154596
44,10355,10758,1426.2632007124266,1150.3540947525112,-1359.7314208049424,1982.029660005383,594.5876354595547
45,10355,10757,1446.5210499862246,1211.7415167943234,-1422.7634153037734,2050.133565829911,608.1290009506369
46,10355,12174,1295.4469135878417,1169.1437041057084,-1414.3193984649433,1942.2692276634675,522.3213900300824
