,Element,NID,E1,E2,E12,E_max,E_min
1482,3321,4520.0,0.0014954465359673652,-0.0004939274728467308,1.1065588686187677e-06,0.0014954466898439653,-0.0004939276267233309
1483,3321,4519.0,0.0014954465359673652,-0.0004942452946867387,1.5252734149318048e-06,0.001495446828281307,-0.0004942455870006805
1486,3322,4521.0,0.0014953759403999317,-0.0004937160718003355,6.197551340875185e-07,0.0014953759886752772,-0.0004937161200756811
1487,3322,4520.0,0.0014953759403999317,-0.0004939274728467308,8.332761019108625e-07,0.0014953760276602544,-0.0004939275601070535
1484,3322,4537.0,0.0014956034156068526,-0.0004939274728467308,6.080593596829997e-07,0.0014956034620670733,-0.0004939275193069515
1485,3322,4538.0,0.0014956034156068526,-0.0004937160718003355,3.9453839185965567e-07,0.0014956034351688865,-0.0004937160913623694
1488,3323,4538.0,0.0014954407306227296,-0.0004937160718003355,2.712441349583816e-07,0.0014954407398695348,-0.0004937160810471407
1489,3323,4539.0,0.0014954407306227296,-0.0004935862383409657,1.7685726866334406e-07,0.001495440734554111,-0.000493586242272347
1490,3323,4522.0,0.0014953401770041036,-0.0004935862383409657,3.1517337840958337e-07,0.0014953401894900178,-0.00049358625082688
1491,3323,4521.0,0.0014953401770041036,-0.0004937160718003355,4.0956024470462093e-07,0.001495340198086915,-0.0004937160928831471
1492,3324,4539.0,0.00149535751856944,-0.0004935862383409657,9.150059135376587e-08,0.0014953575196218025,-0.0004935862393933281
1493,3324,4540.0,0.00149535751856944,-0.0004935124925375009,6.037834410221876e-08,0.0014953575190276834,-0.0004935124929957443
1494,3324,4523.0,0.0014953243629546448,-0.0004935124925375009,1.389423190251149e-07,0.0014953243653813104,-0.0004935124949641666
1495,3324,4522.0,0.0014953243629546448,-0.0004935862383409657,1.70064566276662e-07,0.0014953243665900466,-0.0004935862419763676
1499,3325,4523.0,0.0014953190492527635,-0.0004935124925375009,4.680725722294721e-08,0.0014953190495281662,-0.0004935124928129038
1498,3325,4524.0,0.0014953190492527635,-0.0004934742556248746,4.546510894154476e-08,0.0014953190495126038,-0.000493474255884715
1497,3325,4541.0,0.0014953204791144786,-0.0004934742556248746,4.729298772043755e-09,0.0014953204791172902,-0.000493474255627686
1496,3325,4540.0,0.0014953204791144786,-0.0004935124925375009,6.0714470534461995e-09,0.0014953204791191123,-0.0004935124925421347
1500,3326,4541.0,0.0014953080512290912,-0.0004934742556248746,-2.7239968058978548e-08,0.0014953080513223664,-0.0004934742557181497
1501,3326,4542.0,0.0014953080512290912,-0.0004934568407365359,-1.7252843959036923e-08,0.0014953080512665087,-0.0004934568407739536
1502,3326,4525.0,0.001495318690860517,-0.0004934568407365359,1.2998435938715858e-09,0.0014953186908607291,-0.0004934568407367481
1503,3326,4524.0,0.001495318690860517,-0.0004934742556248746,-8.687280506070039e-09,0.0014953186908700038,-0.0004934742556343613
1506,3327,4526.0,0.0014953202635268475,-0.0004934506418144697,-1.57941842243714e-08,0.0014953202635582057,-0.000493450641845828
1507,3327,4525.0,0.0014953202635268475,-0.0004934568407365359,-2.7936618768320542e-08,0.0014953202636249548,-0.0004934568408346431
1504,3327,4542.0,0.0014953073277681056,-0.0004934568407365359,-3.4540546520189785e-08,0.0014953073279180794,-0.0004934568408865096
