,NID,U1,U2
0,1,0.018691589315400558,-0.0030841127398983847
1,2,0.016355140554195895,-0.0030841126134889918
2,3,0.01401869186519858,-0.003084112500370449
3,4,0.01168224321584898,-0.0030841123931892858
4,5,0.009345794573035061,-0.0030841123083221477
5,6,0.007009345931169305,-0.0030841122437692196
6,7,0.004672897288221157,-0.0030841121987562523
7,8,0.0023364486443481947,-0.003084112172071407
8,9,0.0,-0.003084112163228535
9,46,0.0,-0.006168224419642703
10,47,0.0,-0.005397196346820113
11,48,0.0,-0.004626168279903944
12,49,0.0,-0.003855140219523277
13,50,0.018691589090825834,-0.0038551407612440317
14,51,0.01869158914899335,-0.004626168911533648
15,52,0.018691589369265703,-0.00539719711244571
16,53,0.01869159039713356,-0.006168225449381405
17,54,0.016355141207986878,-0.006168224854242273
18,55,0.014018692350486795,-0.006168224701758641
19,56,0.011682243593989417,-0.0061682246165171125
20,57,0.009345794863515501,-0.006168224546424529
21,58,0.007009346144267041,-0.0061682244919482095
22,59,0.004672897428497025,-0.0061682244520315
23,60,0.002336448714052328,-0.006168224427786069
24,61,0.002336448697302489,-0.005397196354929093
25,62,0.0023364486797026805,-0.004626168288150163
26,63,0.0023364486618588794,-0.0038551402280729116
27,64,0.004672897394876283,-0.005397196379059176
28,65,0.004672897359108475,-0.004626168312833028
29,66,0.004672897323140009,-0.0038551402538429674
30,67,0.007009346093045694,-0.0053971964186625785
31,68,0.007009346037469234,-0.00462616835390397
32,69,0.007009345982952251,-0.0038551402973220033
33,70,0.00934579479214274,-0.00539719647262651
34,71,0.009345794712842593,-0.00462616841183819
35,72,0.009345794639917705,-0.003855140360200562
36,73,0.011682243491850966,-0.005397196541158351
37,74,0.01168224337986733,-0.0046261684894103065
38,75,0.011682243292062676,-0.0038551404455571007
39,76,0.014018692186560036,-0.005397196626462723
40,77,0.014018692024137313,-0.004626168594939251
41,78,0.014018691937743273,-0.0038551405624159246
42,79,0.016355140858450152,-0.005397196778992846
43,80,0.01635514066261289,-0.004626168745220628
44,81,0.016355140590073265,-0.003855140694884971
45,82,0.0,-0.005782710382524071
46,83,0.0011682243486339052,-0.005397196348844605
47,84,0.002336448705796805,-0.005782710390637229
48,85,0.0011682243570001623,-0.006168224421685154
49,86,0.0,-0.005011682312594359
50,87,0.0011682243398659735,-0.00462616828202021
51,88,0.0023364486885772556,-0.0050116823207460555
52,89,0.0,-0.0042406542489396145
53,90,0.0011682243309715852,-0.003855140221317698
54,91,0.002336448670773282,-0.004240654257326671
55,92,0.0,-0.003469626190641594
56,94,0.002336448653058473,-0.0034696261993467682
57,95,0.0035046730460307498,-0.005397196365012665
58,96,0.004672897412029418,-0.005782710414793884
59,97,0.0035046730711709062,-0.00616822443792538
60,98,0.003504673019474379,-0.004626168298498109
61,99,0.0046728973771391,-0.0050116823450653955
62,100,0.0035046729926442722,-0.0038551402384372773
63,101,0.004672897341048748,-0.004240654282522053
64,103,0.00467289730555138,-0.003469626225601957
65,104,0.005841121743852441,-0.005397196396979641
66,105,0.007009346119476947,-0.0057827104543687596
67,106,0.005841121786072085,-0.006168224470082404
68,107,0.005841121698515977,-0.004626168331370718
69,108,0.007009346065455019,-0.005011682385172293
70,109,0.005841121653348271,-0.003855140272929091
71,110,0.007009346009924028,-0.004240654324807764
72,112,0.007009345956783856,-0.0034696262700185357
