,Element,NID,S1,S2,S12,S_max,S_min
0,3705,3466,4821.12989740366,1382.1659274397505,-661.092035045775,4852.61306523821,1350.682759605201
1,3705,1,4774.435907885436,1224.7941977145333,-617.4596863140231,4801.087557086965,1198.1425485130037
2,3705,3419,4886.1809541753255,1261.670062990197,-660.9660121920676,4916.067961651517,1231.7830555140051
3,3705,3467,4936.218169892347,1430.3262086774496,-707.7253924037365,4971.578208592295,1394.9661699775017
4,3706,3467,4926.026938033923,1416.6108103549113,-757.5084495528812,4966.438689719105,1376.1990586697293
5,3706,3419,4873.856642433563,1240.0965950994912,-706.8350594838643,4907.910699367243,1206.0425381658113
6,3706,3420,5013.431549858187,1286.156314549617,-759.4259090229751,5051.721138423946,1247.8667259838578
7,3706,3468,5069.625336668718,1476.3053254136466,-814.0115550729973,5115.1490566151615,1430.781605467203
11,3707,3469,5243.5202198843,1527.5898650108884,-933.961337693517,5301.306995505185,1469.803089390003
10,3707,3421,5179.467621304496,1309.2607871380249,-867.2700928181633,5227.458903997704,1261.2695044448176
8,3707,3468,5055.394182887015,1450.2736748281043,-863.7105705521951,5106.404120899834,1399.2637368152848
9,3707,3420,4996.280414358435,1248.8090088458248,-802.168285538368,5038.726846307638,1206.3625768966224
15,3708,3470,5474.596801951672,1581.252163887623,-1070.3233168341235,5546.818021055134,1509.030944784162
12,3708,3469,5222.0619831024505,1478.6474966240435,-981.0204969933162,5285.267737461421,1415.441742265073
13,3708,3421,5154.152323160259,1245.3105946698047,-904.9771842907151,5205.848813562748,1193.6141042673164
14,3708,3422,5400.498144641384,1326.6047157585763,-987.3383065709493,5459.466779248989,1267.6360811509717
19,3709,3471,5790.715669956911,1630.756882125077,-1226.5281456951725,5879.239700562255,1542.2328515197332
18,3709,3423,5704.833970718513,1332.0546785892398,-1120.3384601066002,5775.453241498724,1261.4354078090287
16,3709,3470,5440.050639103656,1490.3332406664597,-1111.261463047199,5516.726095509288,1413.6577842608272
17,3709,3422,5361.994919472873,1218.9177916781787,-1014.7682288157085,5423.227009271635,1157.6857018794167
20,3710,3471,5733.029710677272,1464.0264314052909,-1252.1444621371318,5822.95242087292,1374.103721209644
21,3710,3423,5644.112260628621,1149.0510460087444,-1125.8616300675187,5713.537616065829,1079.6256905715368
22,3710,3424,6140.790834765271,1312.9549754738389,-1262.3371162571761,6221.942747796345,1231.8030624427652
23,3710,3472,6239.61192001916,1663.1344202259645,-1402.728870228917,6344.6864900562,1558.0598501889249
27,3711,3473,6910.743037967507,1649.5175186751262,-1587.5587649157865,7027.894678561734,1532.3658780809
24,3711,3472,6139.508301219036,1353.9887510550802,-1390.5685175694798,6238.478756672499,1255.0182956016174
25,3711,3424,6041.759661306004,995.8615245264411,-1218.1784942835764,6114.241522968613,923.379662863832
26,3711,3425,6800.752896626899,1246.329292182337,-1393.4825065108591,6886.817848124153,1160.264340685083
28,3712,3473,6732.156134426051,1064.9113046474388,-1471.7886759920984,6826.153310067206,970.9141290062835
29,3712,3425,6634.127410139038,680.936917026705,-1228.7049569737178,6696.86568092573,618.1986462400127
30,3712,3426,7849.975353192098,1082.1667382342143,-1445.1012344261076,7926.25713270465,1005.8849587216632
31,3712,3474,7961.998900777273,1521.3813103464995,-1723.1596570246284,8075.263044233077,1408.1171668906954
34,3713,5,9875.091182376473,902.370397950669,-938.6868284129793,9899.574703366034,877.8868769611072
35,3713,3427,9848.18458112947,983.911368467463,-1400.5882805286237,9903.168073488476,928.9278761084579
32,3713,3474,7587.83399003601,224.97471246143687,-1278.4297653322856,7642.916073639459,169.8926288579878
33,3713,3426,7610.649316771662,155.10458230108134,-883.0391470874632,7636.705176259757,129.0487228129855
39,3714,3475,4824.744284831013,1485.4959140495087,-660.2477826659638,4857.068014057674,1453.172184822847
38,3714,3467,4802.261228962583,1365.6293853661743,-616.758750926285,4829.713747226305,1338.176867102453
37,3714,3466,4686.610064089501,1319.8088066704163,-580.831659151612,4711.477280540045,1294.9415902198716
36,3714,3465,4707.603096753685,1431.706790192135,-621.4304383078189,4736.813634254854,1402.496252690967
40,3715,3475,4805.338991448749,1484.7863065550252,-715.0160627482296,4843.39404357296,1446.7312544308145
41,3715,3467,4779.215032276732,1347.7513335284948,-666.4991812768307,4811.279243264749,1315.687122540477
42,3715,3468,4928.4985816267545,1407.0985598664354,-713.7301488730991,4964.299951115116,1371.297190378075
43,3715,3476,4956.618201533855,1554.6373241056933,-765.9645875639482,4999.199932231532,1512.0555934080166
46,3716,3469,5091.112946824587,1452.7982122204967,-825.4387069050895,5137.343150973471,1406.568008071613
47,3716,3477,5126.187264725202,1632.5757822457913,-886.7440667684544,5181.577144836093,1577.1859021349003
44,3716,3476,4933.906039305118,1543.0154254483828,-820.3546590917014,4982.817413350797,1494.1040514027038
45,3716,3468,4901.51179061755,1377.0215145494476,-763.7477533115255,4942.412676674934,1336.1206284920631
48,3717,3477,5096.163870047173,1599.6693942868824,-942.8672858092389,5158.6121019846,1537.2211623494557
49,3717,3469,5057.7312200366105,1400.2491563760318,-873.51146706389,5109.162875028662,1348.817501383981
50,3717,3470,5310.421339570387,1500.9527844863755,-954.5273432531898,5369.304458645647,1442.0696654111166
51,3717,3478,5352.31996227476,1718.4317751051442,-1030.1609380692337,5423.918621394703,1646.8331159852003
52,3718,3478,5310.2767328034915,1646.9203471824774,-1085.9018627798189,5389.054170442102,1568.142909543867
53,3718,3470,5265.802517388093,1407.3138330579966,-997.7606544782134,5329.261191902161,1343.8551585439293
54,3718,3471,5616.367331891237,1545.94115895965,-1105.5377574791175,5690.098469587052,1472.2100212638347
55,3718,3479,5665.24877105284,1809.3994968617965,-1202.449557783452,5756.820269401332,1717.827998513305
59,3719,3480,6119.392096714865,1896.8971594437908,-1411.5356237907497,6234.2340418557715,1782.0552143028845
