,Element,NID,S1,S2,S12,S_max,S_min
0,501,10,842.8154012880208,1728.9830295407446,-808.1734140384312,1885.5735713196505,686.2248595091149
1,501,9,598.7879432022363,989.505883826246,-703.6292781394912,1196.562951396856,391.73087563162613
2,501,550,678.6860715533226,381.1997060655305,-852.9345273192749,981.6052199663682,78.28055765248496
3,501,560,1133.9463274737705,1166.108150635852,-1128.4415233848993,1714.4771160519501,585.5773620576722
4,502,11,1291.075626334663,1095.3464746051757,-1099.7535499120022,1751.7286803127013,634.6934206271375
5,502,10,1269.0048248669862,1028.4652580364573,-1206.3445774529682,1763.7810809400676,533.6890019633761
6,502,560,649.9334807497551,759.1816549704529,-1364.4775411004493,1388.9796093918776,20.13552632833023
7,502,558,977.2373456513031,977.1881868237544,-1147.5696086853895,1550.9975711066818,403.4279613683757
11,503,551,844.4288794089764,521.7108521299947,-814.7262856982329,1121.2267571162029,244.91297442276823
10,503,550,506.47727994537513,775.6796005760208,-822.0854787140819,1073.5985044616223,208.55837605977388
8,503,558,1222.781220264077,733.5399187784146,-956.0248658412348,1515.1290497847842,441.1920892577075
9,503,560,1057.4236791692313,1389.3166320854689,-1119.818172230979,1807.3533897732864,639.3869214814135
12,504,12,1612.3042921871076,967.8027964186236,-1303.2107308310888,2016.9889587313269,563.1181298744046
13,504,11,1622.3861760842292,998.3539597432346,-1372.3582748043846,2064.157743830419,556.582391997045
14,504,558,1404.7007009954732,933.8600084001184,-1380.078610738645,1898.3736151285143,440.1870942670772
15,504,559,1346.9307094720234,885.8389175811244,-1304.1969930512964,1808.0378040560017,424.7318229971461
16,505,13,1893.647130754589,944.132753395117,-1207.7000419747499,2187.023547673215,650.7563364764912
17,505,12,1928.8480682771856,1050.8022610393498,-1336.6583921117378,2289.453218319887,690.1971109966481
18,505,559,1451.9046648048802,912.4147532956852,-1317.5136602628172,1894.004426948668,470.31499115189774
19,505,549,1451.7047451247608,798.2917661372737,-1166.6752779129768,1793.5937471658137,456.40276409622106
23,506,561,1019.0303875488726,977.2171611749677,-1033.5872102075411,1515.340089602556,480.9074591212842
22,506,562,1307.3260748082093,1424.9071600000375,-1201.119812408884,1969.547250400999,762.6859844072477
21,506,558,1432.791848895829,1259.9431792071782,-1266.0990129148556,1985.289139354073,707.4458887489341
20,506,559,1292.722835998925,942.1110444140322,-1182.4916915507915,1734.1047114864473,500.7291689265097
24,507,47,1194.7050026818158,970.2271228955761,-1075.9573316920935,1632.0282744934525,532.9038510839395
25,507,561,1119.1886727866317,1303.4024885051233,-1102.0000164966648,1769.9409883644535,652.6501729273017
26,507,562,642.718916177863,659.6434364177742,-830.8687954829786,1066.701751809034,235.6606007866032
27,507,552,968.1953004505144,726.1724262993641,-956.8930507973006,1340.6966246781676,353.671102071711
30,508,561,954.6630142579653,835.3831474005324,-1205.9163746180918,1500.9236480037582,289.12251365473935
31,508,47,1222.8017326153013,887.4820504197662,-1064.6391424667627,1613.2404027456319,497.0433802894355
28,508,549,1536.2936991616384,990.9343993800576,-1074.2236546685967,1865.978811293788,661.249287247908
29,508,559,1518.2434551808888,1009.0847221572617,-1172.7015406043788,1902.8963466845225,624.431830653628
2200,509,562,1561.1851076773064,1123.763918387555,-1317.70991483344,2036.6821038311075,648.2669222337538
2201,509,558,1561.1851076773064,1123.763918387555,-1317.70991483344,2036.6821038311075,648.2669222337538
2202,509,551,1561.1851076773064,1123.763918387555,-1317.70991483344,2036.6821038311075,648.2669222337538
