,NID,U1,U2
0,1,0.0014746386726637367,-5.729108518394907e-05
1,33,0.002891022614482807,-6.489524246673736e-05
2,34,0.0026622988376360777,1.6253225498758182e-06
3,50,0.001749182989144259,-5.125147037830808e-05
4,4064,0.0014855696745889348,-5.4209382903927616e-05
5,4065,0.0015256586989601372,-5.1396905287143894e-05
6,4066,0.0015757206456207624,-5.1166248777413625e-05
7,4067,0.0016683473364598796,-5.402528832997309e-05
8,4075,0.0027370223657366094,-1.564651829194764e-05
9,4076,0.0028146133037076355,-1.5206538352307757e-05
10,4077,0.002852595172832676,-1.999428456025803e-05
11,4078,0.0028811925206604807,-2.476138952687752e-05
12,4318,0.0014759849954682394,-6.114012309526589e-05
13,4319,0.001503233598991258,-5.2162385076967884e-05
14,4320,0.0015468232462285784,-5.050005980272802e-05
15,4321,0.0016176561965521416,-5.254393044487813e-05
16,4322,0.0017143519763988782,-5.547814842283502e-05
17,4338,0.0026952939806039653,-1.3259410755665475e-05
18,4339,0.0027808070524638242,-1.5947052153800462e-05
19,4340,0.00283639001983118,-1.5411409940891405e-05
20,4341,0.0028684675545368574,-2.05810101403143e-05
21,4342,0.002890864108623238,-3.4134173031791344e-05
22,14336,0.004762394986627809,-5.850379033534694e-05
23,14337,0.004532904814315329,-3.767263900162316e-05
24,14338,0.004286560638996637,-2.3998594447330874e-05
25,14339,0.004030082235841611,4.936776591986816e-05
26,14340,0.0037244538202393825,-0.00017287866112125364
27,14468,0.000979572548514006,-2.0350996911945583e-05
28,14469,0.000581693516726246,7.637091876329834e-05
29,14470,0.0003637216692408278,9.352548038510582e-06
30,14471,0.00018055166021108888,1.7023009733668391e-07
31,14472,0.0,0.0
32,14555,0.002949522784733639,-6.344474259641273e-05
33,14556,0.0029889198809123687,-6.585046458158479e-05
34,14557,0.0030344187405379583,-9.143421799859116e-05
35,14558,0.0030634408498218125,-0.00010755101577205631
36,14559,0.003076576284590583,-0.00010666068118977519
37,14560,0.003083636651374542,-0.00010388866249042395
38,14561,0.0030589317370426482,-8.890364153479682e-05
39,14562,0.0030290591674673427,-8.922280559121905e-05
40,14563,0.0030258210584676215,-8.82855156065093e-05
41,14564,0.003001964459047537,-7.846836170010483e-05
42,14565,0.0029803203878298427,-6.61955351554972e-05
43,14566,0.002964803246559583,-6.444913597365885e-05
44,14567,0.002943095208925609,-5.4452428051266395e-05
45,14568,0.002896685818116566,-3.223530051191774e-05
46,14569,0.0028683755858589124,-3.226458035572649e-05
47,14570,0.0027839460487424305,-1.2118200889685127e-05
48,14571,0.0026799079194246337,5.508274987712788e-05
49,14572,0.0025625389662119725,0.00011861199218424845
50,14573,0.00249770627933946,0.00011044315659985057
51,14574,0.0024465372127005476,0.00011249706126458243
52,14575,0.00239848233800194,0.00012340064444280326
53,14576,0.002337598641922612,0.0001528358268307667
54,14577,0.002254351803904843,0.00016282568963957918
55,14578,0.002177575032872503,0.00016788913638466835
56,14579,0.00208175352813041,0.0001895867017554856
57,14580,0.0020064524532594752,0.0001493220124221321
58,14581,0.0019318691940914828,0.00011439300590802952
59,14582,0.0018941439763451287,9.436003151113396e-05
60,14583,0.0018527532528169488,7.444855066322798e-05
61,14584,0.0018279370777486874,5.4134608732828576e-05
62,14585,0.0017899178189488582,3.502986152660633e-05
63,14586,0.0017625672076337143,4.841953430631146e-06
64,14587,0.0016891902045070631,-2.4298356186831525e-05
65,14588,0.0016390568587289676,-3.417586918416866e-05
66,14589,0.0015876790113875906,-5.657643212064475e-05
67,14590,0.0015379818857942289,-7.222322609678533e-05
68,14591,0.0015134719182096031,-7.354690790868687e-05
69,14592,0.0014847992201212888,-8.729686202469407e-05
70,14593,0.0014515058400845053,-0.00010123401697230098
