,Element,NID,S1,S2,S12,S_max,S_min
0,63,168,2578.5208678059075,-419.6159280300375,-53.629862333787756,2578.7606777524297,-419.85573797655957
1,63,83,2556.992071327533,-484.8547052372336,-65.96740283467453,2557.349681935083,-485.2123158447837
2,63,84,2519.9061328218563,-497.0930649441068,-87.9751763932612,2520.5473317922338,-497.73426391448413
3,63,169,2541.434929300231,-431.8542877369107,-75.63763589237442,2541.915888791363,-432.3352472280426
4,64,169,2555.0798593150457,-390.5060149647459,-178.73718944474584,2557.7887965934146,-393.214952243115
5,64,84,2535.6304114026775,-449.4437359113151,-213.51749030779203,2539.4436797135722,-453.2570042222096
6,64,85,2431.082772469032,-483.944456759418,-233.3996632471374,2435.7472549027666,-488.60893919315265
7,64,170,2450.5322203814003,-425.0067358128488,-198.6193623840912,2453.9579007989523,-428.4324162304009
8,65,170,2476.4612274507003,-346.433987118,-290.4583114595021,2483.9131429595227,-353.8859026268226
9,65,85,2461.551495253933,-391.6149937748701,-345.6359937520372,2471.9810598590175,-402.0445583799544
10,65,86,2295.690549772945,-446.3491057835962,-360.8774407291249,2307.513265442033,-458.1718214526843
11,65,171,2310.6002819697123,-401.16809912672613,-305.6997584365898,2319.188525644936,-409.7563428019496
15,66,172,2130.738693102857,-362.5981093977333,-388.5022831007146,2145.7816727434465,-377.64108903832334
14,66,87,2122.3772150173863,-387.9359217779464,-460.40175250317725,2143.3125142447766,-408.8712210053368
12,66,171,2346.864476379058,-291.276600916587,-379.95477295683656,2360.4748797806924,-304.8870043182212
13,66,86,2338.5029982935876,-316.6144132968001,-451.85424235929577,2357.5901930294626,-335.70160803267527
16,67,172,2174.085716139377,-231.24349413555103,-439.90736563203416,2194.0337949843674,-251.19157298054142
17,67,87,2174.2010484729713,-230.89400221556787,-522.80724353795,2202.284419939587,-258.97737368218395
18,67,88,1925.0090180338018,-313.12737226049387,-522.6893453822205,1955.1208189420668,-343.23917316875895
19,67,173,1924.8936857002072,-313.47686418047704,-439.78946747630124,1946.2913203149142,-334.8744987951841
20,68,173,1971.4932591167315,-172.26603564555546,-465.03450331232017,1996.4227340479704,-197.1955105767945
21,68,88,1979.8005951803013,-147.0922899983741,-552.56897241013,2015.1041030225958,-182.3957978406686
22,68,89,1716.6770060131175,-233.9230744235448,-544.0768130297498,1753.9060088691224,-271.15207727954953
23,68,174,1708.3696699495476,-259.09682007072615,-456.54234393194,1734.5071222511465,-285.234272372325
27,69,175,1495.3014840085891,-206.3531861908691,-438.7849681123673,1523.1323396822968,-234.1840418645769
26,69,90,1511.0886379027124,-158.5133259056463,-524.8276683835984,1551.3611956301593,-198.78588363309302
24,69,174,1753.940901718511,-121.00217834659497,-454.92335784471834,1781.1411731063938,-148.2024497344778
25,69,89,1769.7280556126343,-73.16231806137216,-540.9660581159494,1808.606929368438,-112.04119181717579
28,70,175,1536.83109343506,-80.50588489853305,-412.22426072537786,1562.684584598294,-106.35937606176674
29,70,90,1557.6958413693255,-17.27937600681878,-494.12495917120884,1595.5424696157484,-55.12600425324183
30,70,91,1311.5070433737915,-98.52167934534515,-472.7960080449531,1350.0848188937432,-137.09945486529682
31,70,176,1290.6422954395257,-161.74818823705942,-390.89530959912213,1316.4838313157438,-187.5897241132776
32,71,176,1327.5907364732202,-49.783215407682235,-340.62237869411,1348.3370921762803,-70.52957111074227
33,71,91,1349.1645845510611,15.59208179789664,-420.3839979343376,1381.509638048355,-16.752971699397335
34,71,92,1109.405735853127,-63.52833827242165,-398.33017045905615,1142.3015300416919,-96.42413246098647
35,71,177,1087.831887775286,-128.90363547800052,-318.5685512188286,1108.3383694143597,-149.41011711707415
38,72,93,881.1461528074622,-42.34445321650526,-306.7812345275749,905.9575333568025,-67.15583376584556
39,72,178,858.3083187199708,-111.55001105738808,-218.95525638223708,870.5125826348519,-123.75427497226929
37,72,92,1145.1460014373772,44.775496831366695,-330.1271694325318,1169.3733176346664,20.548180634077653
36,72,177,1122.308167349886,-24.430061009516123,-242.30119128719394,1134.9677281682718,-37.089621827901965
40,73,178,897.4494790826735,7.059565799286759,-87.29458285089763,899.5839709104246,4.925073971535767
41,73,93,924.6145441420326,89.37794476704155,-213.02664167411953,937.9836360910133,76.00885281806092
42,73,94,546.671193003639,-35.3433611086283,-185.2572026750017,561.0575849803898,-49.729753085379116
43,73,95,519.5061279442799,-117.6617400763831,-59.525143851779795,520.8933390347888,-119.04895116689198
44,74,167,2446.9947607861136,-400.4287897263762,-43.65076640368818,2447.162041614056,-400.59607055431843
45,74,168,2423.815601662936,-470.668665857218,-53.629862333787756,2424.063997842142,-470.9170620364239
46,74,169,2393.818864473632,-480.5675891296884,-77.32483279599677,2394.3388057295997,-481.0875303856558
47,74,179,2416.9980235968096,-410.32771299884655,-67.3457368658972,2417.399003670951,-410.7286930729881
51,75,180,2341.4838444550956,-404.21106099527447,-172.97509623411992,2344.205446497184,-406.9326630373629
50,75,170,2320.4559678664136,-467.93189914279424,-201.9202117834463,2324.106684958831,-471.5826162352115
48,75,179,2428.491671077128,-375.4984782100038,-151.47927079904528,2430.5360124384233,-377.54281957129865
49,75,169,2407.463794488446,-439.21931635752355,-180.42438634837168,2410.3197790967215,-442.075300965799
52,76,180,2363.4881777985465,-337.53126298481675,-247.9506983513114,2369.1666420168194,-343.20972720308964
53,76,170,2346.384974935714,-389.35915044794547,-293.7591608588572,2354.248203293702,-397.2223788059332
54,76,171,2208.68668838647,-434.7995850091961,-311.2429653614461,2217.8165603861507,-443.9294570088771
55,76,181,2225.7898912493024,-382.9716975460674,-265.4345028539003,2232.5243189506746,-389.70612524743956
56,77,181,2256.4629817200434,-290.0229385438215,-326.0202389024308,2266.8554583726464,-300.4154151964244
57,77,171,2244.9508827958157,-324.90808679905695,-385.4979798816929,2259.327348891017,-339.28455289425847
58,77,172,2066.163240156263,-383.90800887010926,-397.2662660337859,2082.162426943114,-399.9071956569603
59,77,182,2077.6753390804906,-349.0228606148738,-337.7885250545272,2089.373711788794,-360.72123332317756
63,78,183,1907.3973705326898,-305.718282657053,-384.88961286239027,1924.0070412954947,-322.32795341985775
62,78,173,1902.3859457493068,-320.9044183642742,-453.7942887665942,1925.3055811090312,-343.82405372399853
60,78,182,2114.521687976166,-237.3672579007058,-379.76667266089805,2129.7535600221486,-252.5991299466882
61,78,172,2109.510263192783,-252.55339360792698,-448.671348565102,2130.6276245565323,-273.67075497167616
64,79,183,1947.3937449472096,-184.51714806759946,-405.4377440224261,1966.4986446917078,-203.62204781209766
65,79,173,1948.985519165831,-179.69358982935262,-479.0393246026131,1975.6035054997164,-206.311576163238
66,79,174,1727.7423038638674,-252.70385087900058,-477.4121282538409,1756.1076261956296,-281.06917321076287
67,79,184,1726.150529645246,-257.52740911724743,-403.8105476736609,1746.4925128541868,-277.86939232618795
68,80,184,1766.3876216224935,-135.596827368012,-401.6799243585821,1787.3639673282573,-156.5731730737756
69,80,174,1773.3135356328307,-114.6092091548694,-475.7931421666192,1802.8293592250382,-144.12503274707683
70,80,175,1550.5323606231157,-188.1269969080754,-468.71310414510833,1581.5676544558712,-219.16229074083094
71,80,185,1543.6064466127787,-209.11461512121798,-394.5998863370678,1565.5415506209554,-231.0497191293946
75,81,186,1363.3775460512406,-164.84897592238156,-359.15388707458885,1384.195463108782,-185.6668929799231
74,81,176,1373.4147233913507,-134.43328701295718,-431.8918597242294,1403.7317845993093,-164.75034822091595
73,81,175,1592.0619700495865,-62.27969561573934,-442.15239675811887,1621.0957110068668,-91.31343657301954
72,81,185,1582.0247927094765,-92.69538452516372,-369.41442410847833,1602.1544545813713,-112.82504639705837
76,82,186,1399.3499258241734,-55.84176448925189,-309.7242615902656,1415.6478858868077,-72.13972455188616
77,82,176,1410.3631644250452,-22.46831418357999,-381.6189288192138,1435.337850761114,-47.443000519648876
78,82,177,1194.2508579308924,-93.78537532665035,-370.3606100012562,1220.3454780160232,-119.87999541178112
79,82,187,1183.2376193300206,-127.15882563232225,-298.46594277230446,1200.0179608605495,-143.93916716285116
80,83,187,1217.923761706199,-22.049303280266543,-218.16086561354237,1227.4464358924993,-31.571977466566636
81,83,177,1228.7271375054922,10.688199141834048,-294.09325006962155,1246.2277588049224,-6.812422157595961
82,83,178,1000.4776250604983,-64.63413996501396,-283.04946418005915,1018.9616846500322,-83.11819955454791
83,83,188,989.6742492612052,-97.37164238711455,-207.11707972398,999.451912343018,-107.14930546892737
87,84,96,810.6008595326483,-77.92636614882184,-60.816747754265336,811.6403197737795,-78.96582638995307
86,84,95,831.4599582576827,-14.716976072960165,-130.065509440308,836.4288590172611,-19.685876832538497
85,84,178,1039.618785423201,53.97543689166088,-151.38879064871972,1045.3979977487377,48.196224566124044
84,84,188,1018.7596866981667,-9.2339531842008,-82.14002896267529,1020.3978898102536,-10.872156296287699
88,85,166,2334.382714269209,-373.86061580031105,-35.45952255396421,2334.4987787898804,-373.9766803209824
89,85,167,2310.7816041117712,-445.3791314289092,-43.65076640368818,2310.954423308885,-445.551950626023
90,85,179,2286.1591953201523,-453.50452633014345,-67.77695890116266,2286.5783173339732,-453.9236483439645
91,85,189,2309.76030547759,-381.9860107015453,-59.5857150514387,2310.0900191816963,-382.3157244056513
92,86,189,2319.477895269226,-352.5387689087089,-127.95419500742109,2321.008845749613,-354.069719389096
93,86,179,2297.652842800471,-418.6752915413007,-151.91049283430726,2299.77508108607,-420.7975298268998
94,86,180,2225.6415515453023,-442.4390176555063,-174.2211244547573,2228.4826120867538,-445.2800781969577
95,86,190,2247.4666040140573,-376.3024950229145,-150.26482662787112,2249.6162819020333,-378.45217291089057
99,87,191,2151.876963118135,-357.48030460471807,-230.07535068216197,2157.1396536906104,-362.74299517719396
98,87,181,2133.4039774328817,-413.4590491054861,-268.0807030320623,2140.439033356968,-420.49410502957267
96,87,190,2266.1188705740065,-319.78047514428056,-211.19137422204844,2270.423723890438,-324.08532846071193
97,87,180,2247.6458848887532,-375.7592196450486,-249.19672657194877,2253.55038245008,-381.6637172063754
100,88,191,2178.0052561652706,-278.30365900733784,-279.21469537183043,2185.914544191224,-286.2129470332918
101,88,181,2164.0770679036227,-320.5102901032402,-328.66643908059274,2174.8991026059766,-331.332324805594
102,88,182,2015.4278924332948,-369.56451800844854,-342.904511492593,2027.6902005530314,-381.8268261281851
103,88,192,2029.3560806949426,-327.3578869125462,-293.4527677838307,2038.4559647432714,-336.457770960875
104,89,192,2060.9708573297703,-231.5555334736738,-327.2618295542214,2072.5912439013655,-243.1759200452691
105,89,182,2052.27424132897,-257.9089152942805,-384.88265909896734,2068.1951392981123,-273.8298132634227
106,89,183,1879.0695048136695,-315.06647834432965,-393.7727505039146,1896.5966966564515,-332.59367018711157
107,89,193,1887.7661208144698,-288.7130965237229,-336.15192095916865,1900.669088911617,-301.61606462087036
111,90,194,1735.4293731662642,-244.88361026199004,-355.6766166091005,1751.2730514244154,-260.7272885201411
