,Element,NID,S1,S2,S12,S_max,S_min
0,33,21,19999.99999999985,-5.275069270282984e-11,-2.7912092019476445e-11,19999.99999999985,-5.4569682106375694e-11
1,33,46,19999.999999999854,-4.547473508864641e-11,3.489011502434556e-11,19999.999999999854,-4.3655745685100555e-11
2,33,65,20000.000000000022,1.000444171950221e-11,4.1868138029214666e-11,20000.000000000022,1.0913936421275139e-11
3,33,22,20000.00000000002,2.7284841053187847e-12,-1.3956046009738223e-11,20000.00000000002,3.637978807091713e-12
4,34,46,19999.999999999854,-4.547473508864641e-11,0.0,19999.999999999854,-4.3655745685100555e-11
5,34,47,19999.99999999987,-9.094947017729282e-13,4.1868138029214666e-11,19999.99999999987,0.0
6,34,66,19999.999999999993,4.092726157978177e-11,5.582418403895289e-11,19999.999999999993,4.001776687800884e-11
7,34,65,19999.999999999978,-3.637978807091713e-12,1.3956046009738223e-11,19999.999999999978,-3.637978807091713e-12
8,35,47,19999.999999999953,2.7284841053187847e-11,4.1868138029214666e-11,19999.999999999953,2.546585164964199e-11
9,35,48,19999.99999999994,-9.094947017729282e-12,1.3956046009738223e-11,19999.99999999994,-7.275957614183426e-12
10,35,67,19999.999999999858,-3.728928277269006e-11,0.0,19999.999999999858,-3.637978807091713e-11
11,35,66,19999.99999999987,-9.094947017729282e-13,2.7912092019476445e-11,19999.99999999987,0.0
15,36,67,19999.99999999998,4.547473508864641e-12,1.3956046009738223e-11,19999.99999999998,3.637978807091713e-12
14,36,50,19999.999999999993,3.8198777474462986e-11,2.7912092019476445e-11,19999.999999999993,3.637978807091713e-11
12,36,48,19999.99999999994,-9.094947017729282e-12,0.0,19999.99999999994,-7.275957614183426e-12
13,36,49,19999.999999999953,2.4556356947869062e-11,1.3956046009738223e-11,19999.999999999953,2.546585164964199e-11
16,37,22,20000.000000000033,4.638422979041934e-11,1.3956046009738223e-11,20000.000000000033,4.729372449219227e-11
17,37,65,20000.000000000015,-8.185452315956354e-12,-2.7912092019476445e-11,20000.000000000015,-7.275957614183426e-12
18,37,68,19999.99999999989,-4.9112713895738125e-11,-5.582418403895289e-11,19999.99999999989,-5.093170329928398e-11
19,37,23,19999.99999999991,5.4569682106375694e-12,-6.978023004869111e-12,19999.99999999991,3.637978807091713e-12
23,38,68,20000.000000000015,-8.185452315956354e-12,-4.884616103408378e-11,20000.000000000015,-7.275957614183426e-12
20,38,65,19999.99999999997,-2.1827872842550278e-11,-5.582418403895289e-11,19999.99999999997,-2.1827872842550278e-11
21,38,66,19999.999999999978,-3.637978807091713e-12,-4.1868138029214666e-11,19999.999999999978,-3.637978807091713e-12
22,38,69,20000.000000000022,1.000444171950221e-11,-4.1868138029214666e-11,20000.000000000022,1.0913936421275139e-11
27,39,69,20000.000000000022,1.000444171950221e-11,-4.1868138029214666e-11,20000.000000000022,1.0913936421275139e-11
26,39,70,20000.00000000004,6.730260793119669e-11,1.3956046009738223e-11,20000.00000000004,6.912159733474255e-11
24,39,66,19999.999999999854,-4.547473508864641e-11,-6.978023004869111e-11,19999.999999999854,-4.3655745685100555e-11
25,39,67,19999.999999999873,1.1823431123048067e-11,-1.3956046009738223e-11,19999.999999999873,1.0913936421275139e-11
28,40,67,19999.999999999996,5.3660187404602766e-11,0.0,19999.999999999996,5.4569682106375694e-11
29,40,50,19999.999999999978,-3.637978807091713e-12,1.3956046009738223e-11,19999.999999999978,-3.637978807091713e-12
30,40,51,20000.000000000022,1.000444171950221e-11,-1.3956046009738223e-11,20000.000000000022,1.0913936421275139e-11
31,40,70,20000.00000000004,6.730260793119669e-11,-2.7912092019476445e-11,20000.00000000004,6.912159733474255e-11
32,41,23,19999.999999999898,-3.3651303965598345e-11,-4.1868138029214666e-11,19999.999999999898,-3.2741809263825417e-11
33,41,68,19999.999999999898,-3.456079866737127e-11,2.0934069014607333e-11,19999.999999999898,-3.637978807091713e-11
34,41,71,20000.000000000062,2.000888343900442e-11,1.3956046009738223e-11,20000.000000000062,1.8189894035458565e-11
35,41,24,20000.000000000062,2.091837814077735e-11,-3.489011502434556e-11,20000.000000000062,2.1827872842550278e-11
39,42,71,20000.000000000062,2.000888343900442e-11,1.3956046009738223e-11,20000.000000000062,1.8189894035458565e-11
38,42,72,20000.00000000005,-4.547473508864641e-12,2.7912092019476445e-11,20000.00000000005,-3.637978807091713e-12
36,42,68,20000.000000000022,6.366462912410498e-12,1.3956046009738223e-11,20000.000000000022,7.275957614183426e-12
37,42,69,20000.000000000015,-1.8189894035458565e-11,2.7912092019476445e-11,20000.000000000015,-1.8189894035458565e-11
40,43,69,20000.000000000015,-1.8189894035458565e-11,2.7912092019476445e-11,20000.000000000015,-1.8189894035458565e-11
41,43,70,20000.00000000002,9.094947017729282e-13,2.7912092019476445e-11,20000.00000000002,0.0
42,43,73,20000.00000000002,9.094947017729282e-13,2.7912092019476445e-11,20000.00000000002,0.0
43,43,72,20000.000000000015,-1.8189894035458565e-11,2.7912092019476445e-11,20000.000000000015,-1.8189894035458565e-11
44,44,70,20000.00000000002,9.094947017729282e-13,-1.3956046009738223e-11,20000.00000000002,0.0
45,44,51,20000.000000000047,8.549250196665525e-11,-2.7912092019476445e-11,20000.000000000047,8.36735125631094e-11
46,44,52,20000.000000000004,7.185008144006133e-11,1.3956046009738223e-11,20000.000000000004,7.275957614183426e-11
47,44,73,19999.999999999975,-1.2732925824820995e-11,2.7912092019476445e-11,19999.999999999975,-1.0913936421275139e-11
50,45,74,19999.99999999998,8.185452315956354e-12,-1.3956046009738223e-11,19999.99999999998,7.275957614183426e-12
48,45,24,20000.00000000006,1.7280399333685637e-11,2.0934069014607333e-11,20000.00000000006,1.8189894035458565e-11
49,45,71,20000.000000000065,3.54702933691442e-11,-1.3956046009738223e-11,20000.000000000065,3.637978807091713e-11
51,45,1,19999.999999999978,-1.000444171950221e-11,2.7912092019476445e-11,19999.999999999978,-1.0913936421275139e-11
55,46,74,19999.99999999994,-5.4569682106375694e-12,-1.3956046009738223e-11,19999.99999999994,-7.275957614183426e-12
54,46,75,19999.999999999938,-2.091837814077735e-11,-5.582418403895289e-11,19999.999999999938,-2.1827872842550278e-11
52,46,71,20000.000000000065,3.54702933691442e-11,-1.3956046009738223e-11,20000.000000000065,3.637978807091713e-11
53,46,72,20000.000000000062,2.000888343900442e-11,-5.582418403895289e-11,20000.000000000062,1.8189894035458565e-11
56,47,72,20000.000000000022,6.366462912410498e-12,-5.582418403895289e-11,20000.000000000022,7.275957614183426e-12
57,47,73,20000.000000000015,-1.546140993013978e-11,-4.1868138029214666e-11,20000.000000000015,-1.4551915228366852e-11
58,47,76,20000.000000000055,-1.8189894035458565e-12,-5.582418403895289e-11,20000.000000000055,-3.637978807091713e-12
59,47,75,20000.000000000062,2.000888343900442e-11,-6.978023004869111e-11,20000.000000000062,1.8189894035458565e-11
60,48,73,19999.99999999997,-2.9103830456733704e-11,-4.1868138029214666e-11,19999.99999999997,-2.9103830456733704e-11
61,48,52,20000.0,6.548361852765083e-11,-5.582418403895289e-11,20000.0,6.548361852765083e-11
62,48,53,19999.99999999996,5.184119800105691e-11,-2.7912092019476445e-11,19999.99999999996,5.093170329928398e-11
63,48,76,19999.99999999993,-4.274625098332763e-11,-1.3956046009738223e-11,19999.99999999993,-4.3655745685100555e-11
66,49,77,20000.00000000008,1.6370904631912708e-11,-4.1868138029214666e-11,20000.00000000008,1.4551915228366852e-11
67,49,64,20000.00000000009,4.8203219193965197e-11,-7.675825305356022e-11,20000.00000000009,4.729372449219227e-11
65,49,74,19999.999999999975,-1.8189894035458565e-11,-4.1868138029214666e-11,19999.999999999975,-1.8189894035458565e-11
64,49,1,19999.999999999985,1.3642420526593924e-11,-6.2802207043822e-11,19999.999999999985,1.4551915228366852e-11
68,50,74,19999.999999999935,-3.183231456205249e-11,-4.1868138029214666e-11,19999.999999999935,-3.2741809263825417e-11
69,50,75,19999.999999999938,-1.8189894035458565e-11,0.0,19999.999999999938,-1.8189894035458565e-11
70,50,78,20000.000000000062,2.2737367544323206e-11,0.0,20000.000000000062,2.1827872842550278e-11
71,50,77,20000.00000000006,9.094947017729282e-12,-4.1868138029214666e-11,20000.00000000006,7.275957614183426e-12
72,51,75,20000.000000000062,2.2737367544323206e-11,-1.3956046009738223e-11,20000.000000000062,2.1827872842550278e-11
73,51,76,20000.000000000065,3.001332515850663e-11,-6.978023004869111e-11,20000.000000000065,2.9103830456733704e-11
74,51,79,19999.9999999999,-2.4556356947869062e-11,-5.582418403895289e-11,19999.9999999999,-2.546585164964199e-11
75,51,78,19999.999999999898,-3.183231456205249e-11,-1.3956046009738223e-11,19999.999999999898,-3.2741809263825417e-11
79,52,79,19999.99999999998,2.7284841053187847e-12,-4.1868138029214666e-11,19999.99999999998,3.637978807091713e-12
78,52,54,19999.999999999964,-4.274625098332763e-11,-2.7912092019476445e-11,19999.999999999964,-4.3655745685100555e-11
77,52,53,19999.999999999927,-5.638867150992155e-11,-1.3956046009738223e-11,19999.999999999927,-5.820766091346741e-11
76,52,76,19999.99999999994,-1.0913936421275139e-11,-2.7912092019476445e-11,19999.99999999994,-1.0913936421275139e-11
80,53,64,20000.000000000076,1.2732925824820995e-11,-4.1868138029214666e-11,20000.000000000076,1.0913936421275139e-11
81,53,77,20000.000000000076,1.1823431123048067e-11,-2.7912092019476445e-11,20000.000000000076,1.0913936421275139e-11
82,53,80,20000.00000000012,2.546585164964199e-11,-2.7912092019476445e-11,20000.00000000012,2.546585164964199e-11
83,53,63,20000.00000000012,2.637534635141492e-11,-4.1868138029214666e-11,20000.00000000012,2.546585164964199e-11
84,54,77,20000.000000000055,4.547473508864641e-12,-4.1868138029214666e-11,20000.000000000055,3.637978807091713e-12
85,54,78,20000.000000000065,3.456079866737127e-11,-4.1868138029214666e-11,20000.000000000065,3.637978807091713e-11
86,54,81,20000.000000000025,2.091837814077735e-11,-4.1868138029214666e-11,20000.000000000025,2.1827872842550278e-11
87,54,80,20000.000000000015,-9.094947017729282e-12,-2.7912092019476445e-11,20000.000000000015,-7.275957614183426e-12
91,55,81,20000.000000000025,2.091837814077735e-11,-4.1868138029214666e-11,20000.000000000025,2.1827872842550278e-11
90,55,82,20000.00000000003,3.092281986027956e-11,0.0,20000.00000000003,2.9103830456733704e-11
89,55,79,19999.999999999905,-1.000444171950221e-11,0.0,19999.999999999905,-1.0913936421275139e-11
88,55,78,19999.9999999999,-2.000888343900442e-11,-5.582418403895289e-11,19999.9999999999,-1.8189894035458565e-11
92,56,79,19999.999999999985,1.7280399333685637e-11,1.3956046009738223e-11,19999.999999999985,1.8189894035458565e-11
93,56,54,19999.99999999995,-8.822098607197404e-11,2.7912092019476445e-11,19999.99999999995,-8.731149137020111e-11
94,56,55,19999.999999999993,-7.457856554538012e-11,-1.3956046009738223e-11,19999.999999999993,-7.275957614183426e-11
95,56,82,20000.00000000003,3.092281986027956e-11,-2.7912092019476445e-11,20000.00000000003,2.9103830456733704e-11
96,57,63,20000.000000000106,-2.000888343900442e-11,2.0934069014607333e-11,20000.000000000106,-1.8189894035458565e-11
97,57,80,20000.00000000011,-1.2732925824820995e-11,2.7912092019476445e-11,20000.00000000011,-1.4551915228366852e-11
98,57,83,20000.000000000127,-6.366462912410498e-12,2.7912092019476445e-11,20000.000000000127,-7.275957614183426e-12
99,57,62,20000.000000000124,-1.3642420526593924e-11,2.7912092019476445e-11,20000.000000000124,-1.4551915228366852e-11
102,58,84,20000.00000000005,-1.546140993013978e-11,5.582418403895289e-11,20000.00000000005,-1.4551915228366852e-11
103,58,83,20000.000000000044,-3.3651303965598345e-11,4.1868138029214666e-11,20000.000000000044,-3.2741809263825417e-11
100,58,80,20000.000000000004,-4.729372449219227e-11,3.489011502434556e-11,20000.000000000004,-4.729372449219227e-11
101,58,81,20000.000000000007,-2.9103830456733704e-11,4.1868138029214666e-11,20000.000000000007,-2.9103830456733704e-11
107,59,84,20000.00000000013,1.1823431123048067e-11,4.1868138029214666e-11,20000.00000000013,1.0913936421275139e-11
106,59,85,20000.000000000127,-3.637978807091713e-12,8.373627605842933e-11,20000.000000000127,-3.637978807091713e-12
105,59,82,20000.000000000004,-4.4565240386873484e-11,8.373627605842933e-11,20000.000000000004,-4.3655745685100555e-11
