,NID,U1,U2
0,1,0.0,0.0006168224283824183
1,2,0.0004672897219791161,0.0006168224292941074
2,3,0.0009345794439301437,0.0006168224320271147
3,4,0.0014018691658225463,0.00061682243657432
4,5,0.0018691588876231775,0.0006168224429270574
5,6,0.002336448609263403,0.0006168224510915258
6,7,0.002803738330521455,0.0006168224609669054
7,8,0.003271028051085496,0.0006168224720354039
8,9,0.00373831777093035,0.0006168224832050693
9,10,0.0037383177600911577,0.0004626168759699141
10,11,0.0037383177488832767,0.00030841126966829076
11,12,0.0037383177358487887,0.000154205664182396
12,13,0.0037383177034693163,5.77262074317644e-11
13,14,0.0032710280003023905,4.487240561980901e-11
14,15,0.002803738289855885,3.36571334571491e-11
15,16,0.0023364485755136065,2.297192722987345e-11
16,17,0.0018691588604072273,1.4554704524728182e-11
17,18,0.0014018691451809424,8.042196706634743e-12
18,19,0.0009345794300511609,3.567327690893787e-12
19,20,0.00046728971500129604,8.441534985603615e-13
20,21,0.0,0.0
21,22,0.0,0.00015420560612424292
22,23,0.0,0.0003084112130164822
23,24,0.0,0.0004626168204183431
24,25,0.0004672897201862919,0.00046261682133377395
25,26,0.0009345794403520317,0.0004626168240779387
26,27,0.0014018691604723,0.00046261682864777686
27,28,0.0018691588805207716,0.0004626168350262023
28,29,0.002336448600512507,0.0004626168431939168
29,30,0.002803738320523032,0.0004626168531367152
30,31,0.003271028040429616,0.000462616864481177
31,32,0.0004672897184423826,0.0003084112139365787
32,33,0.0009345794368781322,0.000308411216677692
33,34,0.0014018691552929146,0.00030841122126511986
34,35,0.0018691588736583207,0.00030841122766193306
35,36,0.002336448591971663,0.00030841123577257223
36,37,0.0028037383105080217,0.0003084112454287961
37,38,0.0032710280297915065,0.0003084112570257694
38,39,0.0004672897167235436,0.00015420560710580856
39,40,0.000934579433464797,0.00015420560975926725
40,41,0.0014018691502242523,0.00015420561440425976
41,42,0.0018691588669610662,0.00015420562077564812
42,43,0.002336448583535459,0.00015420562908463655
43,44,0.002803738299599612,0.0001542056385885326
44,45,0.0032710280160810606,0.00015420564925858548
45,55,0.0037383177269250233,-0.00015420555099326095
46,56,0.003738317720555486,-0.0003084111475494334
47,57,0.003738317698561077,-0.00046261673862941057
48,58,0.0037383175956581093,-0.0006168223161709887
49,59,0.0032710279351380956,-0.0006168223757772841
50,60,0.002803738241475972,-0.0006168223911185839
51,61,0.002336448537727828,-0.0006168223997062092
52,62,0.0018691588313711645,-0.000616822406742776
53,63,0.0014018691238777761,-0.0006168224121951167
54,64,0.0009345794160250996,-0.0006168224161832726
55,65,0.00046728970803347296,-0.0006168224186039702
56,66,0.0,-0.0006168224194167959
57,67,0.0,-0.0004626168154850203
58,68,0.0,-0.0003084112109554239
59,69,0.0,-0.00015420560580845833
60,70,0.0004672897132508191,-0.0001542056049539841
61,71,0.0009345794265623372,-0.00015420560237887083
62,72,0.001401869140029531,-0.00015420559803699092
63,73,0.0018691588537960773,-0.0001542055917517456
64,74,0.002336448568084912,-0.0001542055832169399
65,75,0.0028037382830970498,-0.00015420557151861513
66,76,0.003271027997487023,-0.00015420555812615004
67,77,0.00046728971146886735,-0.0003084112101323321
68,78,0.0009345794229693724,-0.0003084112076664459
69,79,0.0014018691345781026,-0.0003084112035635594
70,80,0.0018691588464899791,-0.00030841119777004375
71,81,0.002336448559233949,-0.0003084111899991724
72,82,0.0028037382742248586,-0.0003084111793778961
73,83,0.0032710279897848627,-0.0003084111642435447
74,84,0.0004672897097077972,-0.00046261681467575644
75,85,0.0009345794193881466,-0.0004626168122674661
76,86,0.0014018691290079526,-0.00046261680831253643
77,87,0.0018691588385325811,-0.00046261680291563286
78,88,0.0023364485479927637,-0.0004626167960418389
79,89,0.002803738257951326,-0.00046261678745248923
80,90,0.003271027970194349,-0.0004626167720930742
81,91,0.00023364485751094165,1.58792762954217e-13
82,92,0.0004672897141308659,-7.710280211983742e-05
83,93,0.00023364485662044334,-0.00015420560558837277
84,94,0.0,-7.71028029843456e-05
85,95,0.0007009345725061756,1.9328519583234307e-12
86,96,0.0009345794283188329,-7.710279948152981e-05
87,97,0.0007009345698937842,-0.00015420560387601414
88,98,0.0011682242876194487,5.5124355802451355e-12
89,99,0.0014018691426337488,-7.710279504087047e-05
90,100,0.0011682242832645033,-0.000154205600426121
91,101,0.0016355140027946222,1.0979211406113727e-11
92,102,0.0018691588571475152,-7.71027886408594e-05
93,103,0.0016355139968568196,-0.00015420559514411135
94,104,0.0021028037180644697,1.8464394998747394e-11
95,105,0.002336448571849872,-7.710277996107375e-05
96,106,0.0021028037108493515,-0.0001542055877980331
97,107,0.0025700934329470912,2.8087369475430988e-11
98,108,0.0028037382861405787,-7.710276901476526e-05
99,109,0.0025700934255503374,-0.0001542055777939354
100,110,0.0030373831461576045,3.9510439545634694e-11
101,111,0.0032710279990889853,-7.710275496786108e-05
102,112,0.0030373831400293035,-0.00015420556483408473
103,113,0.0035046728536008097,5.1266693931218684e-11
